,t,T,density,Y_He,Y_Ne,Y_propane(1),Y_H(2),Y_H2(6),Y_CH3(14),Y_CH4(15),Y_C2H6(36),Y_C2H5(37),Y_C2H4(38),Y_C2H3(41),Y_C3H3(66),Y_NC3H7(92),Y_IC3H7(93),Y_C3H5-A(94),Y_C3H6(95),Y_C3H5(101),Y_C4H5(106),Y_C4H5(107),Y_C3H4(167),Y_C3H4(169),Y_PC4H9(183),Y_SC4H9(184),Y_C4H8(189),Y_C4H8(190),Y_C4H7(191),Y_C4H7(192),Y_C4H7(193),Y_C4H6(195),Y_IC4H9(273),Y_C6H10(342),Y_C6H9(343),Y_C5H9(399),Y_C5H9(400),Y_C5H8(403),Y_C5H7(404),Y_C5H9(405),Y_C5H9(407),Y_C5H11(421),Y_C5H11(422),Y_C5H9(428),Y_C5H11(537),Y_C5H11(540),Y_C5H10(541),Y_C4H6(770),Y_C4H5(774),Y_C4H7(777),Y_C4H5(781),Y_C4H5(793),Y_C3H4(801)
74,0.043019283347520365,1000.0,0.3664508991498124,0.0,0.0,4.339094898363854e-11,1.0110281697434207e-11,6.181107483360342e-09,6.5756043197340934e-09,5.106690995798955e-08,0.9999997576084095,9.224759015873186e-08,8.62668745348493e-08,1.3641418096611582e-16,1.4918689354952624e-31,7.098280858763485e-17,4.4276677734039266e-16,3.0916313057417735e-21,1.2264587806412077e-15,3.647939073048337e-24,1.2776074683098128e-31,2.449683706669117e-30,6.4686290090928635e-25,8.13114293227404e-25,1.2051890345914635e-16,1.149838726189483e-17,2.7525231053610594e-16,6.901511488949614e-18,3.097226031835752e-23,1.3216211139875923e-24,6.917827910907142e-27,9.532846523873587e-23,7.025878650099861e-22,1.4524516466347318e-37,5.50802903308149e-37,3.1224718752125385e-30,5.253774575466175e-31,1.0255339038545166e-30,2.128127355555214e-38,2.7149261102110373e-32,2.555985429754213e-32,1.5506165250128065e-25,1.4541243954843761e-24,3.9453632592342073e-32,2.3981650819255837e-25,1.057538197658654e-25,5.932461408098749e-33,1.5349175989599418e-26,1.5564392747439368e-36,2.0728240798572727e-26,2.966787016948699e-34,4.971644148371288e-36,5.918004305878631e-34
75,0.044778012598974536,1000.0,0.36645089517080504,0.0,0.0,4.7517160598045654e-11,1.0580611543045556e-11,6.759084972754936e-09,6.57592770573839e-09,5.344039717801299e-08,0.9999997423117902,9.653261844167914e-08,9.432208057179227e-08,1.5802724039916034e-16,2.026714290575741e-31,7.727320492511462e-17,4.700760739704273e-16,3.762701531144591e-21,1.3878762799861877e-15,4.383243776260239e-24,1.747530079615537e-31,3.452963777101136e-30,8.190462489926216e-25,1.0222260054945541e-24,1.3807706310095962e-16,1.3203910824585568e-17,3.297031275886757e-16,8.289308019310198e-18,4.056358166907684e-23,1.6712558686569397e-24,8.746989657116076e-27,1.2621019738132795e-22,8.077312475036383e-22,2.2260573522602364e-37,8.610546893442989e-37,4.25541058719311e-30,6.904125349944518e-31,1.430671211684688e-30,3.2225516554761093e-38,3.7750694823546367e-32,3.385435776939673e-32,1.8408610416796416e-25,1.7233255924189407e-24,5.250237011959853e-32,2.835296407486944e-25,1.231319849044331e-25,8.468875035819024e-33,2.0322285568150353e-26,2.1938296771661805e-36,2.621195129344259e-26,4.181971838522055e-34,6.800297998373834e-36,7.440004244273864e-34
76,0.046536741850428706,1000.0,0.36645089104821776,0.0,0.0,5.1830854897974884e-11,1.105093543579985e-11,7.363338649114846e-09,6.576115482087546e-09,5.5813975366867395e-08,0.9999997266231069,1.0081759723415289e-07,1.0274298115329208e-07,1.8190048795016416e-16,2.7188543796866097e-31,8.381955665545518e-17,4.976334407225847e-16,4.541905277168195e-21,1.5625935776130104e-15,5.224145647752922e-24,2.3587945695374266e-31,4.7974033243818794e-30,1.0268330536407882e-24,1.2724453337717847e-24,1.5727270818943889e-16,1.5071334228787636e-17,3.919098433814879e-16,9.877985016138807e-18,5.252473662669483e-23,2.0922522521238547e-24,1.0949274302285151e-26,1.651245105020811e-22,9.229426713237816e-22,3.350039763422584e-37,1.3200555887097288e-36,5.720789783320579e-30,8.965622014120453e-31,1.9679746419069083e-30,4.796375805115077e-38,5.174626501946892e-32,4.430843736686216e-32,2.1697187840906835e-25,2.027893259827329e-24,6.903443391801907e-32,3.3287606804849356e-25,1.4241540229703962e-25,1.1904642874977696e-32,2.6589124367969236e-26,3.047940358481359e-36,3.281491918348591e-26,5.81041326588887e-34,9.178971857455346e-36,9.261210577170127e-34
77,0.04829547110188288,1000.0,0.3664508867820535,0.0,0.0,5.63319620863825e-11,1.1521244647215578e-11,7.993867919138957e-09,6.576207076394928e-09,5.8187603124346e-08,0.9999997105424473,1.0510244794018701e-07,1.115295696602564e-07,2.0815416814207325e-16,3.605249042191609e-31,9.062201371809193e-17,5.254374146062356e-16,5.441083857114495e-21,1.7511643137503227e-15,6.180043911653437e-24,3.145226743224715e-31,6.577246093221131e-30,1.2756381015169728e-24,1.5695345448551159e-24,1.78179109408714e-16,1.7108029395011613e-17,4.625803389138515e-16,1.1686168922275264e-17,6.73046956905638e-23,2.5951995630976247e-24,1.3580013513461127e-26,2.1368739447840887e-22,1.048684466009397e-21,4.9576967811441906e-37,1.987795917147e-36,7.594800889141715e-30,1.1515996996526186e-30,2.672198541445321e-30,7.026300463363054e-38,7.000153969969051e-32,5.735684454920244e-32,2.5404758555441716e-25,2.3708120553445542e-24,8.977589818949949e-32,3.8831921055355837e-25,1.6372135091547714e-25,1.649830305737349e-32,3.441000018974847e-26,4.178633135329785e-36,4.070323293551552e-26,7.966282299474938e-34,1.2239296727916387e-35,1.142356578566439e-33
78,0.05005420035333705,1000.0,0.366450882372318,0.0,0.0,6.102042397262668e-11,1.1991532951859909e-11,8.650671759805877e-09,6.5762302167268685e-09,6.05612515291616e-08,0.9999996940698823,1.0938711449131743e-07,1.206818335624902e-07,2.369087289094879e-16,4.729529611128597e-31,9.768080096865505e-17,5.534875723328071e-16,6.472807811874459e-21,1.954153212260753e-15,7.260678381372895e-24,4.146825479387824e-31,8.90723437397926e-30,1.5714260965957435e-24,1.919756898675493e-24,2.0086949698745884e-16,1.9321365578880667e-17,5.424535251374502e-16,1.3733315384911272e-17,8.541354724126538e-23,3.1917116355430103e-24,1.669988852738657e-26,2.737515449070192e-22,1.185418842101359e-21,7.224232927438341e-37,2.9442451617767185e-36,9.966521385861593e-30,1.4643356560865847e-30,3.585204924242439e-30,1.0142916074605701e-37,9.355008361892485e-32,7.349814139300873e-32,2.9565740846095896e-25,2.7552062103316695e-24,1.1556521886109242e-31,4.503435022495843e-25,1.8717025945658715e-25,2.2566678987669732e-32,4.4083355182600664e-26,5.658788630097411e-36,5.005905081654813e-26,1.078858504901542e-33,1.6136925863804372e-35,1.3972659091560187e-33
79,0.05181292960479122,1000.0,0.3664508778190181,0.0,0.0,6.589619251929566e-11,1.246179578351504e-11,9.333748857719022e-09,6.576204874091486e-09,6.2934899932753e-08,0.9999996772054717,1.1367155575262263e-07,1.301997563335946e-07,2.682847794849907e-16,6.142860469864698e-31,1.0499617755911908e-16,5.817842410419044e-16,7.650389816494238e-21,2.172136249186192e-15,8.476123691321782e-24,5.410564529906712e-31,1.1925924308930716e-29,1.9207418613560137e-24,2.3298944744416838e-24,2.2541708601466485e-16,2.1718708762644537e-17,6.322993315004468e-16,1.6039708955894916e-17,1.0742775612672367e-22,3.8944768921155054e-24,2.037519129186193e-26,3.474288136586841e-22,1.3336077961903972e-21,1.0377286996468414e-36,4.294664006730592e-36,1.2939350544262338e-29,1.8446998849257483e-30,4.757021361195076e-30,1.444383730417897e-37,1.2361614557495854e-31,9.330067615049476e-32,3.4216060024207243e-25,3.1843427201006665e-24,1.473648697321532e-31,5.194547018086902e-25,2.1288546343990366e-25,3.0494558663503235e-32,5.594938322114982e-26,7.576411586525747e-36,6.108138603218333e-26,1.4445179762501308e-33,2.105465495564527e-35,1.6957856218174196e-33
80,0.053571658856245395,1000.0,0.3664508731221617,0.0,0.0,7.095922670540762e-11,1.2932029737858097e-11,1.0043097691176904e-08,6.576145587702293e-09,6.530853347946115e-08,0.9999996599492674,1.1795574104648031e-07,1.4008331857974584e-07,3.0240305352098223e-16,7.904874430065418e-31,1.1256835529172475e-16,6.103282357711803e-16,8.987896818241157e-21,2.4057007142629928e-15,9.836783252723763e-24,6.991269040970305e-31,1.5799385296090134e-29,2.3307409935711155e-24,2.8072656884011786e-24,2.5189509222969307e-16,2.4307424128062423e-17,7.329187002500905e-16,1.862646282384573e-17,1.3399563989548738e-22,4.717308549630531e-24,2.4678086406799235e-26,4.371137598341773e-22,1.493713216961696e-21,1.470956638740539e-36,6.17606720296358e-36,1.6632528907651022e-29,2.3038275745380734e-30,6.247005469125927e-30,2.0309416134536463e-37,1.6163918927706267e-31,1.1740893877196468e-31,3.939312625723632e-25,3.6616336528937566e-24,1.862738364336757e-31,5.96180334401324e-25,2.409932472123224e-25,4.0745486858482745e-32,7.039382460262832e-26,1.0036980053500033e-35,7.398689425022893e-26,1.9137259293471982e-33,2.720583309902119e-35,2.0432426906437246e-33
81,0.055330388107699566,1000.0,0.3664508682817582,0.0,0.0,7.620948968196484e-11,1.3402232299370102e-11,1.0778716575218848e-08,6.576062742530057e-09,6.768214174452188e-08,0.9999996423013154,1.222396476945557e-07,1.503324986596084e-07,3.393843794287473e-16,1.0084685215865027e-30,1.2039751023167284e-16,6.391206719047226e-16,1.0500161937823592e-20,2.6554452193762318e-15,1.1353383733823711e-23,8.952557159876706e-31,2.0725308597323282e-29,2.8092209630325554e-24,3.359742495472375e-24,2.8037671310012887e-16,2.7094876714312596e-17,8.451435847918205e-16,2.1515518726718923e-17,1.6584306205702924e-22,5.675194861825783e-24,2.968687324815668e-26,5.455083077035545e-22,1.666197011690918e-21,2.059389502077886e-36,8.764984646482534e-36,2.118274197307971e-29,2.8541491987055224e-30,8.125121827128861e-30,2.8221376592834076e-37,2.0930031336939154e-31,1.4655027273863229e-31,4.513594797808574e-25,4.1906398498248755e-24,2.3354084171610993e-31,6.81070200917581e-25,2.7162294464085476e-25,5.387374148873328e-32,8.78519391314428e-26,1.3166054370293401e-35,8.901066171321586e-26,2.5104329433484982e-33,3.4838027041914034e-35,2.4453670129726498e-33
82,0.057089117359153736,1000.0,0.3664508632978173,0.0,0.0,8.164694782854171e-11,1.3872401621950819e-11,1.1540603697841952e-08,6.575963594722568e-09,7.00557176402979e-08,0.9999996242616576,1.2652325904331307e-07,1.6094727318227038e-07,3.7934965803111417e-16,1.276197712029483e-30,1.2848384336480493e-16,6.681628764476542e-16,1.2202796709717053e-20,2.921979722510156e-15,1.3036970827372201e-23,1.1367845952546026e-30,2.6937536522105555e-29,3.36465263387593e-24,3.995767329601115e-24,3.109351161283857e-16,3.008842904381351e-17,9.698369438271772e-16,2.4729646871750213e-17,2.03779328114118e-22,6.78434955134381e-24,3.548624907531939e-26,6.756474577273926e-22,1.8515209843764544e-21,2.8500963934896073e-36,1.2286666449969923e-35,2.67458044803815e-29,3.509482493626924e-30,1.0473332993142905e-29,3.878468481615022e-37,2.6855051666094447e-31,1.8154185055057582e-31,5.148515785995156e-25,4.775074486622309e-24,2.905782777121801e-31,7.746968330120374e-25,3.049069851912078e-25,7.053752462711486e-32,1.088126489068809e-25,1.7112153182600898e-35,1.064069963230504e-25,3.262969688904718e-33,4.4236935692146003e-35,2.908303740654748e-33
83,0.06017145186657995,1000.0,0.3664508542168092,0.0,0.0,9.162803401635405e-11,1.469633237129799e-11,1.2939236275580844e-08,6.575764994357856e-09,7.421553578307721e-08,0.9999995917007886,1.3402993299137145e-07,1.804324100917657e-07,4.569549972530274e-16,1.8937432262898115e-30,1.4327686599551575e-16,7.19669086667641e-16,1.5695953009968633e-20,3.4314860202555298e-15,1.6424855879955847e-23,1.695712971887204e-30,4.1784208161316426e-29,4.551816684445877e-24,5.339570547298009e-24,3.6972159575711535e-16,3.5854238929024976e-17,1.2211633414938187e-15,3.121847422005975e-17,2.8771938332437106e-22,9.146639687726728e-24,4.78367318509338e-26,9.666415597283542e-22,2.2086824928219696e-21,4.910081711680023e-36,2.1610250156630322e-35,3.948477082486813e-29,4.9583640254123865e-30,1.6019459345341526e-29,6.6072640307522825e-37,4.073275204800729e-31,2.5979697648345103e-31,6.4203689231567725e-25,5.944807978881165e-24,4.1901764672556594e-31,9.61670605442576e-25,3.7005345310970547e-25,1.1069094924793052e-31,1.5568240582436047e-25,2.654275575513672e-35,1.4345799217849262e-25,5.061502334936308e-33,6.598722267759976e-35,3.886407382547513e-33
84,0.06509507186359757,1000.0,0.3664508387967062,0.0,0.0,1.0876373974110769e-10,1.6012219876118805e-11,1.534070579581832e-08,6.575413211797119e-09,8.08600254346802e-08,0.999999537193936,1.460187794710669e-07,2.1388635542083003e-07,6.023239058108594e-16,3.4097628861118195e-30,1.6854926809570225e-16,8.035667968589799e-16,2.2831628505118525e-20,4.364881167321437e-15,2.3132294439527152e-23,3.0738467005678157e-30,8.029451210444104e-29,7.137259509838857e-24,8.211043214569525e-24,4.783035480414442e-16,4.6523019090361625e-17,1.7204527260415146e-15,4.4140286931430227e-17,4.806598477083297e-22,1.4260827016146458e-23,7.457108002950942e-26,1.6464414979919881e-21,2.870137234367424e-21,1.1031698310308862e-35,4.997089959803035e-35,7.033005430104606e-29,8.281876974653072e-30,3.013634258941353e-29,1.4615155604804592e-36,7.554767829669758e-31,4.426606730854224e-31,8.925586269042696e-25,8.24660999062421e-24,7.225435088755649e-31,1.3283286732291961e-24,4.937812679480388e-25,2.160646194300623e-31,2.651801398111824e-25,5.100360285882358e-35,2.2367101885762143e-25,9.726800025146532e-33,1.1961636975498436e-34,5.976455532156432e-33
85,0.06836777104997692,1000.0,0.36645082792491696,0.0,0.0,1.2096482548269908e-10,1.6886716957367597e-11,1.705080272663936e-08,6.575175292674636e-09,8.527637922122207e-08,0.9999994992659287,1.5398622054300446e-07,2.3770763193377061e-07,7.146372924126801e-16,4.913723637669329e-30,1.8646764772351968e-16,8.604530289265156e-16,2.881342142090584e-20,5.0727886701495566e-15,2.8588273364417366e-23,4.445700355071405e-30,1.2040393470464481e-28,9.436601143003508e-24,1.0718120550388167e-23,5.611431787948017e-16,5.467524230683461e-17,2.1282421858027974e-15,5.4716176188497356e-17,6.608865075794071e-22,1.8782509826821535e-23,9.820535698985867e-26,2.2907397842670015e-21,3.3759574655125308e-21,1.821135410611659e-35,8.388670862814614e-35,1.0048622190248697e-28,1.1378445259492639e-29,4.4589502554789415e-29,2.3911383242635983e-36,1.1068678918353323e-30,6.160212118992823e-31,1.095793066589853e-24,1.0112870509043206e-23,1.0134211453520913e-30,1.6246617067535555e-24,5.907693344927112e-25,3.2682952756725957e-31,3.689626592465684e-25,7.647937378324739e-35,2.9459120982312106e-25,1.4585944994885824e-32,1.7300120332943082e-34,7.801281316213937e-33
86,0.07164047023635627,1000.0,0.366450816556384,0.0,0.0,1.3381346364157689e-10,1.776107849322293e-11,1.885180579451631e-08,6.574941240697892e-09,8.969257326951393e-08,0.9999994599824756,1.619524540537215e-07,2.6279416379998736e-07,8.403893113591893e-16,6.954373786408338e-30,2.0528164322726769e-16,9.182466797317807e-16,3.5943930251232645e-20,5.855730238513616e-15,3.4939725096845087e-23,6.311404806389835e-30,1.768875516188909e-28,1.2304316155128451e-23,1.3798913898489205e-23,6.530500906607104e-16,6.372987773395554e-17,2.6047242312444295e-15,6.709213351361718e-17,8.942486727910901e-22,2.439495255728957e-23,1.2753839016860029e-25,3.1342341372290958e-21,3.938077387737878e-21,2.9298186965710055e-35,1.3705676369976124e-34,1.408792256920965e-28,1.5378142000497453e-29,6.466938533407346e-29,3.8156009652348784e-36,1.5892193441558068e-30,8.430316846220244e-31,1.3322573817143802e-24,1.2283946496825715e-23,1.3976563534582536e-30,1.9685668281389983e-24,7.0069406897199725e-25,4.8378718696963395e-31,5.048343538886236e-25,1.1235447291819223e-34,3.8261963413194444e-25,2.1428904877219208e-32,2.4560400559651023e-34,1.0043705321952203e-32
87,0.07491316942273561,1000.0,0.36645080469118435,0.0,0.0,1.473095109433532e-10,1.8635302728392744e-11,2.0743700709179438e-08,6.574710414466978e-09,9.410861244534398e-08,0.9999994193437901,1.6991746396196246e-07,2.8914576416451106e-07,9.803595375907842e-16,9.682960146212844e-30,2.249917973224267e-16,9.769588204965168e-16,4.437151279358686e-20,6.718284762796756e-15,4.2275354548937725e-23,8.810869480944039e-30,2.5510914235620967e-28,1.584275761737117e-23,1.7544968259515704e-23,7.544947349506503e-16,7.373426067369404e-17,3.157223784597229e-15,8.146201879439087e-17,1.192586288543992e-21,3.128693380322873e-23,1.6355601575444637e-25,4.2238123150828325e-21,4.5594660839447906e-21,4.606367905229861e-35,2.18573570970661e-34,1.9416151118429017e-28,2.0477843589984688e-29,9.211413835233443e-29,5.954391832064557e-36,2.2404346933335265e-30,1.1363370818447728e-30,1.6055436403782715e-24,1.479330093487677e-23,1.8983963582255236e-30,2.3651558013604294e-24,8.245982536988533e-25,7.022840632534121e-31,6.803492092868579e-25,1.6203516533126844e-34,4.907172868314028e-25,3.090556792373034e-32,3.4286930408447277e-34,1.2770362792796941e-32
88,0.07818586860911496,1000.0,0.3664507923293954,0.0,0.0,1.6145282811040897e-10,1.950938785351607e-11,2.272647299169944e-08,6.574482430940123e-09,9.852450133525439e-08,0.9999993773500885,1.7788123373240554e-07,3.167622435387506e-07,1.1353272332972374e-15,1.3283051456344211e-29,2.455996501419483e-16,1.0366003280441186e-15,5.425534277142782e-20,7.66516745593586e-15,5.0687521664413223e-23,1.2113680868985021e-29,3.6179399624193934e-28,2.0166577791319503e-23,2.2056676684389743e-23,8.659470027936769e-16,8.473567280542711e-17,3.793436551971623e-15,9.802959815427084e-17,1.5696032716924599e-21,3.966826967446456e-23,2.0735387985197084e-25,5.614258883079094e-21,5.243089193154431e-21,7.093112094831396e-35,3.409579846541744e-34,2.6347789577680823e-28,2.6904125305796437e-29,1.2907117431487402e-28,9.105993680202566e-36,3.106476470048678e-30,1.5107256429760657e-30,1.9194644527359977e-24,1.76765831133865e-23,2.543006146573743e-30,2.8198634968143243e-24,9.635579479258576e-25,1.0015739442042699e-30,9.043335584035416e-25,2.2979224350713425e-34,6.221751484837593e-25,4.383079619147903e-32,4.713965045736922e-34,1.6054329540057567e-32
89,0.0814585677954943,1000.0,0.3664507794710959,0.0,0.0,1.7624328647945756e-10,2.038333158162504e-11,2.4800108044099657e-08,6.574259133478468e-09,1.0294024214422135e-07,0.9999993340015934,1.858437425352157e-07,3.4564341075792635e-07,1.3060712639321217e-15,1.7975360502359264e-29,2.671068007641177e-16,1.0971821769709609e-15,6.576568380518261e-20,8.701230111792227e-15,6.027226603007156e-23,1.6423701478373402e-29,5.052779222859503e-28,2.540355874693387e-23,2.7443644345111837e-23,9.878765738275579e-16,9.67813619726165e-17,4.52142875777614e-15,1.1700853569079854e-16,2.041046746880284e-21,4.977100035801748e-23,2.6014362919141124e-25,7.369090304253219e-21,5.991909841470063e-21,1.071619806956623e-34,5.212019274569272e-34,3.525230988969608e-28,3.4916415583036985e-29,1.7816463801066276e-28,1.3669784869472898e-35,4.242481143866011e-30,1.9833483482499477e-30,2.2780678631419452e-24,2.0971733749981966e-23,3.3636033429086624e-30,3.338468204658227e-24,1.1187034332476093e-24,1.4055197421810802e-30,1.187020643014313e-24,3.2091915172351778e-34,7.806327983868434e-25,6.121459888380471e-32,6.39118855194818e-34,1.997538695577083e-32
90,0.08473126698187365,1000.0,0.3664507661163654,0.0,0.0,1.9168075464402386e-10,2.125713164266579e-11,2.6964591067951622e-08,6.574042292138102e-09,1.0735583715436959e-07,0.9999992892985302,1.9380496969438358e-07,3.757890718619008e-07,1.4933700450282389e-15,2.4023197204403463e-29,2.895139085998033e-16,1.1587151251113729e-15,7.90841451085801e-20,9.831460442943861e-15,7.112932801876398e-23,2.198427533786707e-29,6.957978069003751e-28,3.169547469527928e-23,3.3825051985696757e-23,1.1207530730929433e-15,1.0991857549551487e-16,5.3496369783869716e-15,1.3862238733301576e-16,2.624897444825103e-21,6.185058067879945e-23,3.232591228506476e-25,9.561452499943774e-21,6.80889120521646e-21,1.5909135812386725e-34,7.82094934343867e-34,4.656042699980463e-28,4.480962147087977e-29,2.425724188835446e-28,2.0173735654154162e-35,5.71399227034646e-30,2.57396168189827e-30,2.685603907476465e-24,2.4719012743919717e-23,4.397601024973038e-30,3.927091637264019e-24,1.2912018552561767e-24,1.9434041800530266e-30,1.5401952434002706e-24,4.419164550603834e-34,9.70097091155483e-25,8.429734150870226e-32,8.555060214138303e-34,2.462028657442601e-32
91,0.088003966168253,1000.0,0.3664507522652851,0.0,0.0,2.0776509109916028e-10,2.2130786134699558e-11,2.9219907006755372e-08,6.573831970277566e-09,1.1177129047045303e-07,0.9999992432411251,2.0176489784459122e-07,4.0719902930265675e-07,1.6980015211789653e-15,3.173846194712346e-29,3.128216810410064e-16,1.2212095148093308e-15,9.440394074195549e-20,1.1060981566959177e-14,8.336218814018678e-23,2.908354253172439e-29,9.458189229344444e-28,3.919897957166719e-23,4.133002200300864e-23,1.2650457247114082e-15,1.24194535199988e-16,6.286868006731147e-15,1.6310459783789502e-16,3.341568338677676e-21,7.61870610535168e-23,3.9816259347154615e-25,1.227506622258301e-20,7.696995369732746e-21,2.324147032883053e-34,1.153800015174266e-33,6.077070920772297e-28,5.691727255888479e-29,3.2611155016319906e-28,2.9307965238320567e-35,7.598287200456296e-30,3.305193226132964e-30,3.14658511666361e-24,2.896108950124471e-23,5.688314840133476e-30,4.5922125938706644e-24,1.4822647502078313e-24,2.650838292511416e-30,1.977346012138342e-24,6.0069964297834275e-34,1.1949606824657775e-24,1.1458940854635533e-31,1.1317709006633e-33,3.0083016548636694e-32
92,0.09291481627490972,1000.0,0.36645073055001787,0.0,0.0,2.331137477805179e-10,2.3441471607347614e-11,3.2774500515478364e-08,6.5735281260239805e-09,1.1839664455309187e-07,0.9999991715892855,2.1370669739446023e-07,4.5670276187239657e-07,2.0392811171389384e-15,4.7264282386526995e-29,3.494890844220066e-16,1.3168124553912255e-15,1.2159908783376236e-19,1.3103769647936575e-14,1.0453530020901889e-22,4.3379948970833097e-29,1.4664029734271955e-27,5.311349810464698e-23,5.500769383654439e-23,1.5040081366222647e-15,1.4785598284248444e-16,7.917958538621766e-15,2.0575809894881342e-16,4.717389594917988e-21,1.0261074077869635e-22,5.362086188567899e-25,1.7536914573424185e-20,9.169549922809688e-21,3.993739271432272e-34,2.008905441899726e-33,8.88162264589691e-28,8.007412484371804e-29,4.975473653643119e-28,4.997258665992067e-35,1.1402122878738013e-29,4.723603301848685e-30,3.949068699917224e-24,3.6354387048063756e-23,8.217827093391426e-30,5.748871663808701e-24,1.806567047199609e-24,4.1267991157547644e-30,2.8250194208154095e-24,9.313048028007729e-34,1.6094098029130445e-24,1.7766321419183426e-31,1.6881097088018346e-33,4.0038767321478096e-32
93,0.09782566638156642,1000.0,0.3664507077176104,0.0,0.0,2.59918165395652e-10,2.4751818967865783e-11,3.653353127196047e-08,6.57323762874132e-09,1.2502170446789441e-07,0.9999990968892388,2.2564547756128076e-07,5.090521083575783e-07,2.423963065763391e-15,6.889597823053121e-29,3.88191542088728e-16,1.4146395641398282e-15,1.545097859366943e-19,1.5400341041701773e-14,1.2942766989762797e-22,6.330838811414877e-29,2.2195573427677998e-27,7.080261510643255e-23,7.204842584815837e-23,1.7713143179726618e-15,1.7434694861253795e-16,9.847847324902934e-15,2.562841941427917e-16,6.534988644158218e-21,1.3595987394990873e-22,7.104230513983067e-25,2.4566144478109337e-20,1.0818897590419693e-20,6.661552610886913e-34,3.389569024431216e-33,1.2699844887408614e-27,1.1053602628829536e-28,7.4151597975549115e-28,8.275794355728509e-35,1.6711387658484822e-29,6.619260980808993e-30,4.899787079391063e-24,4.512746265112043e-23,1.1639032081263868e-29,7.118022334679757e-24,2.1799761128053776e-24,6.265228617605967e-30,3.957433984100736e-24,1.409596495485977e-33,2.1324848600657503e-24,2.689164966121041e-31,2.463617359878566e-33,5.244246625895789e-32
94,0.10273651648822314,1000.0,0.3664506837683503,0.0,0.0,2.8817789530223315e-10,2.606182192240966e-11,4.0496945884297236e-08,6.572960121072764e-09,1.3164648465356646e-07,0.999999019141785,2.3758118085846726e-07,5.642463661395643e-07,2.854669309208286e-15,9.851731575620276e-29,4.2893302426937877e-16,1.5147266889278732e-15,1.9394425464905362e-19,1.796972484430956e-14,1.5843838883176192e-22,9.060323008614405e-29,3.2878527609291926e-27,9.301275006258057e-23,9.302609824803995e-23,2.0685455442182322e-15,2.0382655083619984e-16,1.2110974474908415e-14,3.1559674593102876e-16,8.900614890377913e-21,1.775292510283955e-22,9.27565645850935e-25,3.381091217754331e-20,1.2655018779680686e-20,1.0817765176246903e-33,5.560247060851292e-33,1.7808346860840663e-27,1.500220241727628e-28,1.0821121969627416e-27,1.3349565164123046e-34,2.3981249295897136e-29,9.113570174131679e-30,6.017053622476162e-24,5.545703692330225e-23,1.619381667169369e-29,8.726387986613409e-24,2.6071919134463316e-24,9.300205933409211e-30,5.4467964083939224e-24,2.0880046063190384e-33,2.7844951910825344e-24,3.983544145995692e-31,3.5257865069620726e-33,6.77118419136511e-32
95,0.10764736659487986,1000.0,0.3664506587025302,0.0,0.0,3.1789251258705704e-10,2.7371473974375873e-11,4.4664689995323164e-08,6.57269620107434e-09,1.382709985086108e-07,0.99999893834774,2.495137479790031e-07,6.222848191238545e-07,3.3340189549061566e-15,1.3845221742544805e-28,4.717174532953416e-16,1.6171100943780947e-15,2.4077642169661823e-19,2.0831638000753274e-14,1.919873430798624e-22,1.2740132337838161e-28,4.776474800508685e-27,1.2059011448801086e-22,1.1857480520267956e-22,2.3972816121384176e-15,2.3645373938437496e-16,1.4743651151234273e-14,3.8465958649373465e-16,1.1938386141999129e-20,2.2876908797678654e-22,1.1952073157479853e-24,4.580007802943632e-20,1.46878832787293e-20,1.7147625279499742e-33,8.893092231917013e-33,2.453755221228004e-27,2.0053639693604528e-28,1.5494928188807741e-27,2.102874076423829e-34,3.376642138747348e-29,1.2349902836543911e-29,7.320695214113995e-24,6.753388579456125e-23,2.217233844097372e-29,1.0602762609889142e-23,3.0931808189471106e-24,1.3528748737981423e-29,7.37831720841075e-24,3.0333174910357284e-33,3.5881881541701444e-24,5.787225007946103e-31,4.957772212712337e-33,8.630845315696683e-32
96,0.11657995931514666,1000.0,0.3664506102474264,0.0,0.0,3.7567046705744614e-10,2.975274546662772e-11,5.276928132810955e-08,6.5722520764236405e-09,1.503200223794504e-07,0.9999987835793561,2.7121026356278797e-07,7.351433430161066e-07,4.339178367942353e-15,2.472779867696037e-28,5.547887079804143e-16,1.809342592221583e-15,3.480494671053551e-19,2.685433448008735e-14,2.6610166223238076e-22,2.275919019315337e-28,9.020713031808214e-27,1.8771145277569885e-22,1.7908954951405853e-22,3.0811572615604484e-15,3.0438881190878264e-16,2.060565151799614e-14,5.386207241158606e-16,1.9672818041493013e-20,3.52154452886784e-22,1.839638812329485e-24,7.67394583259769e-20,1.8922466137500055e-20,3.761096629957699e-33,1.975438268808051e-32,4.226030220816247e-27,3.284945493521411e-28,2.8533765338182065e-27,4.564155170626032e-34,6.029758823652759e-29,2.070758739191633e-29,1.0239549872893724e-23,9.466014112075096e-23,3.786419503196072e-29,1.4805290172599978e-23,4.14503113464091e-24,2.556974000560377e-29,1.2362911356695423e-23,5.728443246482248e-33,5.523487499859908e-24,1.0929812896528128e-30,8.856658842438952e-33,1.3035655909453509e-31
