,t,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s43,s44,s49,s50,s51,s62,s69,s70,s77,s83,s89,s90,s102,s104,s110,s111,s112,s118,s135,s137,s147,s155,s171,s177,s186,s188,s189,s208,s209,s213,s214,s222,s225,s239,s245,s255,s264,s265,s269,s271,s290,s291,s292,s293,s294,s295,s296,s322,s323,s324,s329,s344,s359,s371,s372,s398,s408,s420,s428,s438,s454,s455,s512,s513,s514,s520,s524,s525,s526,s527,s528,s530,s545,s570,s571,s574,s602,s604,s609,s611,s612,s613,s614,s615,s616,T,density,Y_He,Y_Ne,Y_propane(1),Y_H(2),Y_H2(6),Y_CH3(14),Y_CH4(15),Y_C2H6(36),Y_C2H5(37),Y_C2H4(38),Y_C2H3(41),Y_C3H3(66),Y_NC3H7(92),Y_IC3H7(93),Y_C3H5-A(94),Y_C3H6(95),Y_C3H5(101),Y_C4H5(106),Y_C4H5(107),Y_C3H4(167),Y_C3H4(169),Y_PC4H9(183),Y_SC4H9(184),Y_C4H8(189),Y_C4H8(190),Y_C4H7(191),Y_C4H7(192),Y_C4H7(193),Y_C4H6(195),Y_IC4H9(273),Y_C6H10(342),Y_C6H9(343),Y_C5H9(399),Y_C5H9(400),Y_C5H8(403),Y_C5H7(404),Y_C5H9(405),Y_C5H9(407),Y_C5H11(421),Y_C5H11(422),Y_C5H9(428),Y_C5H11(537),Y_C5H11(540),Y_C5H10(541),Y_C4H6(770),Y_C4H5(774),Y_C4H7(777),Y_C4H5(781),Y_C4H5(793),Y_C3H4(801)
52,9.098274513566055e-05,-6.961506570574618e-09,-2.7925003333143702e-05,0.005640370871316346,-0.00011826122229482126,0.0,0.0,9.064500375275826e-13,-1.021941554895396e-08,0.0,3.2732007206424855e-12,-1.4360891371714926,-1.0434485236813709e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0442849431698706e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059799452323,0.0,0.0,1.6049808259870354e-14,7.945725545433586e-09,5.129216371065974e-08,1.64563371192961e-10,1.504914956441321e-12,0.9999992013159184,7.372717383160414e-07,2.0083695231655434e-09,1.3302159729026735e-17,1.1359714440503316e-39,3.8916399800399675e-21,4.983584610938501e-19,1.6305619158959477e-26,1.7426368242976493e-21,2.642217082655518e-29,1.1044317577858047e-35,6.165017004790245e-35,1.0806812006690353e-32,1.3889435816821447e-32,1.5598165184578391e-18,4.769639552057165e-21,7.326498086314033e-21,5.160385953390099e-24,7.113171288035378e-28,4.580643004253536e-28,3.206095878422481e-30,6.828986365289343e-28,1.4891849056738602e-26,1.4208547085304748e-44,2.7884411292855684e-45,5.245622746108504e-40,3.237699413480183e-38,8.19288041289312e-41,2.681694566005002e-48,2.354139974101867e-42,3.994864014946108e-40,1.8904446559793747e-32,1.5706678257243427e-30,3.9768378084962175e-39,1.3929357901637e-30,1.6195018588076835e-30,4.1918501527311905e-45,8.623522730038665e-32,4.807772901031973e-41,7.117598904327339e-30,6.27282326357407e-39,4.252622731353608e-40,9.55851681300448e-42
53,9.57170854850662e-05,-7.717492773209874e-09,-3.0299580249490396e-05,0.006438259648640525,-0.00012832836532574745,0.0,0.0,1.2199695303652904e-12,-1.0445512174726078e-08,0.0,3.963259395588682e-12,-1.509754327979254,-1.1322781175902632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.650764914374964e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059792525375,0.0,0.0,1.830013926918627e-14,7.375991206677008e-09,5.24437494219326e-08,1.7270541117301895e-10,1.6688755431933017e-12,0.9999991841335566,7.536925995344451e-07,2.1797103230253038e-09,1.4530676369596004e-17,1.4694183182996494e-39,4.5348380771633896e-21,5.681248381654663e-19,1.993567111334106e-26,2.109608401972875e-21,3.225151458333671e-29,1.4041336072046768e-35,7.866312070404189e-35,1.4012369945170555e-32,1.800340484838173e-32,1.83183141805239e-18,5.9235792099320114e-21,9.109929237869327e-21,6.775500708998978e-24,8.81738850221435e-28,5.673660068349924e-28,3.905207764469148e-30,8.624406647302241e-28,1.9506944477817834e-26,2.0549769227506938e-44,4.098750097593601e-45,7.682461397967506e-40,4.4638558029060794e-38,1.2003342106239987e-40,3.903324518652661e-48,3.418595509658234e-42,5.596739250451509e-40,2.570857545250641e-32,2.04811050072187e-30,5.3366820736620946e-39,1.7831089441057174e-30,2.0479721622010858e-30,6.346483744792889e-45,1.1040818506540402e-31,6.056805449645186e-41,8.821478329321847e-30,8.092554441920266e-39,5.410523855075674e-40,1.2429561626461445e-41
54,0.00010045142583447186,-8.508841767027202e-09,-3.2721813315205494e-05,0.00731516869670008,-0.0001386013583377556,0.0,0.0,1.5933486810213228e-12,-1.0654302648677069e-08,0.0,4.736702288462713e-12,-1.5832182548598193,-1.2229253372921375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.305042851877581e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505978545466,0.0,0.0,2.070825762723045e-14,6.847657705699604e-09,5.35128044908889e-08,1.8072030676702523e-10,1.8406832806524443e-12,0.9999991681821532,7.689201170566891e-07,2.3546855620379604e-09,1.576558818778244e-17,1.8688121024693337e-39,5.235819880441708e-21,6.427516799514579e-19,2.40764744675108e-26,2.528350088967561e-21,3.888710520806732e-29,1.7566395502425177e-35,9.877043573054103e-35,1.790207136963686e-32,2.2992906201256756e-32,2.131305412035229e-18,7.269732867412233e-21,1.1193877367327129e-20,8.768856774535935e-24,1.0777034275439573e-27,6.928991350331816e-28,4.696059717510006e-30,1.0740462017210075e-27,2.518648359415736e-26,2.903457069127056e-44,5.885897887652465e-45,1.1007358728497129e-39,6.036090256550213e-38,1.7204749375307635e-40,5.54592113537025e-48,4.8606095622298783e-42,7.689195000625869e-40,3.437737348279164e-32,2.631790924835907e-30,7.034123355893074e-39,2.249700590212666e-30,2.55382248105634e-30,9.387176390044783e-45,1.392234432117771e-31,7.515043297180451e-41,1.0779348431074145e-29,1.0263290043086996e-38,6.773222621429905e-40,1.5920537138801295e-41
55,0.00010518576618387751,-9.334753520529005e-09,-3.518752836359013e-05,0.008276926511526594,-0.00014906299552656412,0.0,0.0,1.9494043037714175e-12,-1.0847312109067299e-08,0.0,5.448051436911315e-12,-1.6564594271523252,-1.3152387488766595e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.001304320097963e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059778250594,0.0,0.0,2.3273187467964515e-14,6.35771682019413e-09,5.4505326185506696e-08,1.886106086317929e-10,2.0202156363353805e-12,0.9999991533722554,7.830410161315556e-07,2.533031104298386e-09,1.7001571224228382e-17,2.3406677703790648e-39,5.9953337169768775e-21,7.222031097582088e-19,2.87567860861722e-26,3.002798477313581e-21,4.637149854676757e-29,2.1659384304823668e-35,1.2223217090763177e-34,2.2567492170845755e-32,2.897431736033862e-32,2.4589140583733282e-18,8.8262503930998e-21,1.360756698475803e-20,1.1201423908277324e-23,1.300556674789968e-27,8.354779556520832e-28,5.581829612533244e-30,1.3207568141677496e-27,3.2097405895096176e-26,4.0165401891895476e-44,8.27598534782546e-45,1.5461345789434635e-39,8.020138185544133e-38,2.4175595030060705e-40,7.70942456158115e-48,6.779874870867155e-42,1.0378874166419793e-39,4.527361239265062e-32,3.337215398603552e-30,9.122622340165104e-39,2.8014507849095223e-30,3.144688206490312e-30,1.359544176509976e-44,1.7316785117384782e-31,9.197368022155472e-41,1.300405924456001e-29,1.2817533315742495e-38,8.35629377203927e-40,2.0115211700859535e-41
56,0.00010992010653328316,-1.019471518508523e-08,-3.769276148110892e-05,0.00932975953206789,-0.0001596969815093942,0.0,0.0,2.238065060743463e-12,-1.1025621019884652e-08,0.0,6.071218013649846e-12,-1.7294543438389518,-1.4090751153685013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.751637357339979e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505977092281,0.0,0.0,2.5993691882998826e-14,5.903378867780581e-09,5.5426876014727114e-08,1.9637956501788046e-10,2.2073529553127734e-12,0.9999991396209104,7.961357195198888e-07,2.714502011100517e-09,1.8233810771735654e-17,2.891257232398553e-39,6.814045052402275e-21,8.064351225574821e-19,3.4003373123889084e-26,3.53693926407318e-21,5.474378114646225e-29,2.635680049234509e-35,1.4929317123486347e-34,2.810488766605858e-32,3.606975841484487e-32,2.8152435313233044e-18,1.0611597077852447e-20,1.6380890495698784e-20,1.4139719558321813e-23,1.5514601061247492e-27,9.957928384838759e-28,6.564999002899921e-30,1.6055970909397196e-27,4.0420827398222064e-26,5.450860700999396e-44,1.141609829436074e-44,2.1329294366209488e-39,1.0487950967341047e-37,3.336354901407909e-40,1.0506170678899876e-47,9.293703629231644e-42,1.3786275941690398e-39,5.880309188604018e-32,4.1809790216840474e-30,1.1659059205135138e-38,3.4473354346799494e-30,3.8282600629731556e-30,1.931788716623694e-44,2.1272946602330324e-31,1.1117517092858648e-40,1.5506521458984692e-29,1.5786225203257917e-38,1.0174000157691612e-39,2.510160907282762e-41
57,0.00011465444688268882,-1.1087859814027047e-08,-4.023373575149496e-05,0.01048031417826289,-0.00017048783527509804,0.0,0.0,2.2961567128232894e-12,-1.1190059938230014e-08,0.0,6.7847034178265014e-12,-1.8021773200507945,-1.504297905140915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606922771190444e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.551010343586259e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505976348027,0.0,0.0,2.886832431165954e-14,5.482056844070912e-09,5.62826113664749e-08,2.04030948171691e-10,2.401979040058888e-12,0.9999991268511933,8.082788052323705e-07,2.8988711464341364e-09,1.9457989455613605e-17,3.5265340017372843e-39,7.692564779690531e-21,8.953972228540208e-19,3.984096419839503e-26,4.134804227623006e-21,6.403952009793412e-29,3.169136238779153e-35,1.8018053333246462e-34,3.4614827825964544e-32,4.440659989134011e-32,3.200795837024665e-18,1.2644490537868896e-20,1.9544318303170257e-20,1.7655894727523402e-23,1.8313837402117078e-27,1.1744058992375034e-27,7.647353711645419e-30,1.931555247437602e-27,5.0352092514626185e-26,7.269339113949541e-44,1.5475499580564205e-44,2.8943804095103446e-39,1.3517476372218515e-37,4.5291684131424706e-40,1.4060387533706975e-47,1.2538540084140013e-41,1.804619803269276e-39,7.54163779676566e-32,5.180744740548217e-30,1.4703456700115103e-38,4.1965277262578385e-30,4.612249859813447e-30,2.697592653327858e-44,2.583940638499499e-31,1.3287974889989739e-40,1.8295636294121208e-29,1.919838868186378e-38,1.2239139417728402e-39,3.0971651553436194e-41
58,0.00011938878723209447,-1.2013359546574244e-08,-4.280683802499164e-05,0.011735679238705067,-0.00018142079277238407,0.0,0.0,2.4197635165898707e-12,-1.1341620470758257e-08,0.0,7.719738202119582e-12,-1.874600309580572,-1.6007766982570287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9990257378369393e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.399275115497705e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059755931264,0.0,0.0,3.18954731112166e-14,5.091351701928816e-09,5.7077314868210336e-08,2.115689099046109e-10,2.603981582726212e-12,0.9999991149917692,8.195394312950868e-07,3.085927882959815e-09,2.0670269837916472e-17,4.2520701799140295e-39,8.631474198336716e-21,9.890338450128441e-19,4.629223702609991e-26,4.8004689108716716e-21,7.429077255750692e-29,3.7691725953031934e-35,2.151016258689054e-34,4.220182887651943e-32,5.411696778005298e-32,3.615994109568657e-18,1.4943841829027826e-20,2.3128814512336917e-20,2.1827801364224275e-23,2.1411029384126514e-27,1.3717492916662057e-27,8.830000566628121e-30,2.3015660411149495e-27,6.210076995964099e-26,9.540962633770913e-44,2.0646608241708448e-44,3.8688927575835593e-39,1.7192377072691094e-37,6.0564465127144166e-40,1.8507422311698357e-47,1.667141162009602e-41,2.3308077471107994e-39,9.561040235173417e-32,6.355220358984964e-30,1.8318687894981398e-38,5.0583633582828575e-30,5.504360815507865e-30,3.7076162990422997e-44,3.1064199810029117e-31,1.5719898356948856e-40,2.137826701162024e-29,2.308084052803409e-38,1.4562932169668335e-39,3.7820799707667665e-41
59,0.00012412312758150012,-1.2970415608980395e-08,-4.540859553398981e-05,0.013103408440121134,-0.00019248170869291229,0.0,0.0,2.769366697753713e-12,-1.1481138953302513e-08,0.0,8.816464749300408e-12,-1.9466927250794823,-1.698387080126752e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.110996475509961e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.291350818160906e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059748283504,0.0,0.0,3.5073400177633896e-14,4.729038694342154e-09,5.781542162491099e-08,2.1899786216688494e-10,2.8132524726282326e-12,0.9999991039764865,8.299817297897826e-07,3.2754769016164517e-09,2.1867272953622377e-17,5.073006704775767e-39,9.631346462641774e-21,1.0872855829613987e-18,5.337783539770366e-26,5.5380508948174056e-21,8.552614294444223e-29,4.438230705110165e-35,2.5424264905168063e-34,5.097398731336157e-32,6.533725363787541e-32,4.061187905314796e-18,1.7528700716676065e-20,2.7165758179386456e-20,2.673904257127208e-23,2.481199012192486e-27,1.5881259533155362e-27,1.0113393969507019e-29,2.7184959196662303e-27,7.589059737912623e-26,1.2340459414823728e-43,2.7145752979887995e-44,5.100369738580805e-39,2.1601696157059195e-37,7.987344414408283e-40,2.3992712151432684e-47,2.187130531073279e-41,2.973623099138499e-39,1.1992992925403448e-31,7.72413423224997e-30,2.2570169961513202e-38,6.0423097198829415e-30,6.512262522927429e-30,5.022140965084978e-44,3.6994542626818086e-31,1.8423078047806304e-40,2.4759249093946246e-29,2.745796947113537e-38,1.7154951153712424e-39,4.574769473499393e-41
60,0.0001288574679309058,-1.395813990665798e-08,-4.80356536619851e-05,0.01459154303874499,-0.00020365696305942653,0.0,0.0,3.448867800451566e-12,-1.1609291061287466e-08,0.0,9.970911078180308e-12,-2.0184212473840124,-1.7970097349564703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789786864118019e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0248197465492581e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059740544145,0.0,0.0,3.8400274378393296e-14,4.393054711874212e-09,5.850104447232121e-08,2.2632237933819208e-10,3.0296879969069e-12,0.9999990937440009,8.396651721670855e-07,3.4673370787719713e-09,2.304605380563387e-17,5.994017453503526e-39,1.0692764642885742e-20,1.190090253265767e-18,6.111640948882414e-26,6.3517085642760136e-21,9.777087761744214e-29,5.178320126690257e-35,2.9776769594216215e-34,6.10426207964933e-32,7.820763564943214e-32,4.53665843920258e-18,2.0418204989591257e-20,3.1686869968454964e-20,3.2479006864474157e-23,2.852063194977746e-27,1.8237125276245757e-27,1.1497368193159798e-29,3.1851303000237167e-27,9.195937908222281e-26,1.574787858966158e-43,3.5213695624659453e-44,6.638542544563086e-39,2.683948041076502e-37,1.0400261560201147e-39,3.067052138238197e-47,2.834045953109681e-41,3.75099991085141e-39,1.4896889763828538e-31,9.308210240447302e-30,2.7525558659737994e-38,7.157939006825945e-30,7.643570187331682e-30,6.712231644971809e-44,4.367658900002208e-31,2.1405926446434207e-40,2.8441434775097524e-29,3.2351577751063577e-38,2.0023088534882203e-39,5.485380795521381e-41
61,0.00013359180828031143,-1.497575310575302e-08,-5.0684754941459476e-05,0.01620863418722803,-0.00021493337493152454,0.0,0.0,4.1209986785222505e-12,-1.1726801947011703e-08,0.0,1.1303396326699542e-11,-2.089749620483847,-1.8965286151011888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072047539319799e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1260427650245806e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505973271982,0.0,0.0,4.18742002712018e-14,4.081486543283353e-09,5.913799738815288e-08,2.3354711892222396e-10,3.2531889536897643e-12,0.9999990842374253,8.486449078994471e-07,3.6613404546134214e-09,2.4204074834602856e-17,7.019286830509e-39,1.1816336768626392e-20,1.297383806968956e-18,6.952467541649947e-26,7.245640275384845e-21,1.1104698995815227e-28,5.991018872307538e-35,3.4581827006792674e-34,7.252191929297033e-32,9.287161513603085e-32,5.042623707698502e-18,2.3631533732060347e-20,3.672414412427646e-20,3.914288767269567e-23,3.2539034424519365e-27,2.0785641080055754e-27,1.298117644806998e-29,3.7041629250468374e-27,1.1055884111103997e-25,1.9848089852926257e-43,4.511592827989841e-44,8.539275153753017e-39,3.3004373256700898e-37,1.338333932841854e-39,3.870248942759972e-47,3.6305562776331746e-41,4.682380116652124e-39,1.8337164704037423e-31,1.1129142519790582e-29,3.325445506582021e-38,8.41490514620515e-30,8.905827559860009e-30,8.860957824367554e-44,5.115522308502248e-31,2.4675486401297856e-40,3.24257663539372e-29,3.7780781755005597e-38,2.317355646696596e-39,6.524310082533224e-41
62,0.0001383261486297171,-1.602235416317031e-08,-5.3352718200337696e-05,0.01796376474903477,-0.0002262981180189241,0.0,0.0,4.541207924124431e-12,-1.1834441965510078e-08,0.0,1.2902226668461333e-11,-2.1606384356868036,-1.996830928847674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46512602859967e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2306938113802754e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059724816686,0.0,0.0,4.549324250318288e-14,3.792559988498205e-09,5.972981720272835e-08,2.406767574787946e-10,3.483660696392245e-12,0.9999990754040069,8.569720785229619e-07,3.857331276525883e-09,2.5339178317211086e-17,8.152499780510935e-39,1.3002708155226317e-20,1.4091011030208238e-18,7.861749061522812e-26,8.224083842297693e-21,1.2537340996217551e-28,6.877481134794751e-35,3.98513211783081e-34,8.552860932609755e-32,1.0947557227316873e-31,5.579243447388245e-18,2.7187864461843813e-20,4.230978566107005e-20,4.683168925999675e-23,3.68675354889444e-27,2.352620468302868e-27,1.4563536552054876e-29,4.278187234464572e-27,1.3195444780404453e-25,2.4730217896815245e-43,5.714275280601728e-44,1.0864842466291967e-38,4.0199187894857775e-37,1.7034918302048056e-39,4.825604213706035e-47,4.601885425052271e-41,5.788710910408158e-39,2.2383403430494216e-31,1.3209570347869823e-29,3.982812430650775e-38,9.822924325396755e-30,1.030649316780025e-29,1.1564669996994808e-43,5.947388375817707e-31,2.8237457456293413e-40,3.671137301064525e-29,4.376196637219084e-38,2.661091601659939e-39,7.70216983760363e-41
63,0.00014306048897912274,-1.7097189030443524e-08,-5.6036419026741064e-05,0.019866570254014226,-0.0002377386372918816,0.0,0.0,5.066116206596099e-12,-1.1932770341444814e-08,0.0,1.4758087149683327e-11,-2.2310449096433795,-2.0978066211917156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.176430226550957e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3393927394304108e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505971684046,0.0,0.0,4.9255446374223644e-14,3.5246297601443586e-09,6.027978373648062e-08,2.477159392122819e-10,3.721013123696943e-12,0.999999067194826,8.646941089138028e-07,4.055165111833325e-09,2.6449558418059694e-17,9.396843068169753e-39,1.4252571188089783e-20,1.5251765586836454e-18,8.840794135273007e-26,9.29131627282777e-21,1.4076615213680797e-28,7.838451241619966e-35,4.5594898404405125e-34,1.001816337777817e-31,1.2816834414293e-31,6.146623893650205e-18,3.110633399108326e-20,4.8476152591384964e-20,5.565222022883362e-23,4.150484164348864e-27,2.6457135046495558e-27,1.6242680257932967e-29,4.909689623192165e-27,1.5642518388571761e-25,3.0487027899138137e-43,7.160915410806649e-44,1.3684180745424021e-38,4.853046907781748e-37,2.1463953445111346e-39,5.950271448348084e-47,5.775912293583464e-41,7.092434681721659e-39,2.7110444829372945e-31,1.557305351635612e-29,4.731922402075874e-38,1.139175888196271e-29,1.1852929633130907e-29,1.4934328862513606e-43,6.867442200715782e-31,3.209624022776905e-40,4.129568680192068e-29,5.030878716125294e-38,3.033813049429233e-39,9.029757848518211e-41
