,t,T,density,Y_He,Y_Ne,Y_propane(1),Y_H(2),Y_H2(6),Y_CH3(14),Y_CH4(15),Y_C2H6(36),Y_C2H5(37),Y_C2H4(38),Y_C2H3(41),Y_C3H3(66),Y_NC3H7(92),Y_IC3H7(93),Y_C3H5-A(94),Y_C3H6(95),Y_C3H5(101),Y_C4H5(106),Y_C4H5(107),Y_C3H4(167),Y_C3H4(169),Y_PC4H9(183),Y_SC4H9(184),Y_C4H8(189),Y_C4H8(190),Y_C4H7(191),Y_C4H7(192),Y_C4H7(193),Y_C4H6(195),Y_IC4H9(273),Y_C6H10(342),Y_C6H9(343),Y_C5H9(399),Y_C5H9(400),Y_C5H8(403),Y_C5H7(404),Y_C5H9(405),Y_C5H9(407),Y_C5H11(421),Y_C5H11(422),Y_C5H9(428),Y_C5H11(537),Y_C5H11(540),Y_C5H10(541),Y_C4H6(770),Y_C4H5(774),Y_C4H7(777),Y_C4H5(781),Y_C4H5(793),Y_C3H4(801)
1148,18083.048236084782,1000.0,0.5237523712303157,-4.22082312155056e-24,0.0,0.002912503365971363,1.2344513787674683e-10,0.02386511818870063,2.7385804442727702e-08,0.06315376893855612,0.5292354895480141,1.2852422298584048e-06,0.34974165351336267,4.423958398821509e-09,3.151396883147283e-08,2.1837798490216087e-09,1.6125413967784286e-08,1.7809339941155878e-06,0.011219590743361384,3.243894641191892e-10,6.876399902334732e-11,1.7464895332273655e-08,0.0002028518641347137,0.00023038842389179164,1.0683950333218515e-08,2.354294012491757e-09,0.004128695886544432,0.005676521081398885,3.168397372793594e-06,4.178806831155316e-09,2.178427569148206e-11,0.009150454455701968,3.6931953259219285e-12,1.9428777862472855e-06,4.252248181192408e-09,1.7863758508580448e-08,2.803333780654306e-10,0.0003239548385486697,2.9428702327642994e-08,3.330514794333695e-09,2.0980880753619307e-11,2.7911303090079503e-11,2.689893651286858e-10,1.317669595773529e-10,4.387387667715508e-11,2.185622143152564e-11,0.00014918452634426845,1.474578317052183e-06,1.1080671530469919e-14,6.560368831344902e-11,2.116602227560619e-12,2.675960506224992e-15,1.677037197084497e-13
1149,18142.269001633318,1000.0,0.5237296552676869,-4.295116581296819e-24,0.0,0.002916195279910654,1.2334881465450192e-10,0.02385699242108841,2.7421351450852785e-08,0.06336203996469666,0.5289695088920251,1.28422907854044e-06,0.34977811339613457,4.422991701153859e-09,3.1551028065812116e-08,2.1859245109161036e-09,1.6130352446491706e-08,1.78176600213628e-06,0.011230462307281492,3.2478198953110663e-10,6.880843673078924e-11,1.7476270688080707e-08,0.00020314385477836566,0.00023074208664571394,1.0676199088153038e-08,2.3529503712154753e-09,0.004129487838879311,0.005679978525263543,3.1689404416065966e-06,4.179416401508856e-09,2.178745200757924e-11,0.009159230784693597,3.701138708901905e-12,1.9446062308248957e-06,4.255216419170032e-09,1.7889706858465055e-08,2.8069166418601097e-10,0.000324724975780827,2.949334767498786e-08,3.3357861101906026e-09,2.1022270273222694e-11,2.7922768172721655e-11,2.690303839362723e-10,1.3183654248300936e-10,4.388180872849587e-11,2.1863662585323655e-11,0.00014955136134786127,1.475992605763198e-06,1.1087888510655643e-14,6.5613258939787e-11,2.1179808274799237e-12,2.6776898057391457e-15,1.679611569457723e-13
1150,18201.48976718185,1000.0,0.523707082959526,-4.283988993136551e-24,0.0,0.0029198686046718733,1.232528013988431e-10,0.023848841847571405,2.7456863691124723e-08,0.06357024129885606,0.528704023181877,1.2832195775342858e-06,0.3498142969568736,4.422028428078098e-09,3.158795556524243e-08,2.188064529062182e-09,1.613525218932495e-08,1.7825954991453773e-06,0.011241295567524238,3.2517258160906124e-10,6.885277395074888e-11,1.7487619700807603e-08,0.00020343486750670596,0.00023109452401431853,1.0668471247687271e-08,2.3516080646186055e-09,0.004130271885173067,0.005683410857410419,3.169477783335561e-06,4.1800191447780604e-09,2.179059275438572e-11,0.00916797876347373,3.709074584992915e-12,1.9463303872936643e-06,4.258173929594921e-09,1.7915528453052964e-08,2.810481646927339e-10,0.0003254930041843488,2.955782072005611e-08,3.3410319429679397e-09,2.1063585172616475e-11,2.7934176296310378e-11,2.690709079196604e-10,1.319058778645933e-10,4.3889654737739444e-11,2.1871043475280065e-11,0.00014991665738372216,1.4774023258915935e-06,1.1095088779294472e-14,6.562272238070539e-11,2.11935623483384e-12,2.6794151947690662e-15,1.6821770220392167e-13
1151,18260.710532730387,1000.0,0.5236846525522486,-4.2782547029931355e-24,0.0,0.0029235234835110952,1.2315709533797649e-10,0.023840666823426178,2.749234131564095e-08,0.06377837277485138,0.5284390275222648,1.2822136921939336e-06,0.3498502076942452,4.421068549594599e-09,3.162475243872878e-08,2.1901999388189146e-09,1.614011355050299e-08,1.7834225103284896e-06,0.011252090908510676,3.255612506679032e-10,6.889701189002288e-11,1.7498942690244553e-08,0.000203724910703971,0.00023144574624723078,1.066076661671073e-08,2.3502670912514797e-09,0.004131048110421653,0.005686818329482853,3.170009461604487e-06,4.180615137611144e-09,2.1793698331263613e-11,0.009176698700004446,3.717003036452885e-12,1.9480502991900423e-06,4.2611208298497865e-09,1.7941223946553505e-08,2.81402889686271e-10,0.0003262589346681088,2.962212231467676e-08,3.3462524164249673e-09,2.1104826035069493e-11,2.794552799252574e-11,2.6911094196591473e-10,1.3197496836401146e-10,4.389741554925408e-11,2.1878364684974574e-11,0.0001502804200259234,1.4788075270648734e-06,1.1102272539258492e-14,6.563207983957594e-11,2.120728488378317e-12,2.6811367202774122e-15,1.6847336294377744e-13
1152,18319.93129827892,1000.0,0.5236623623151007,-4.3352277060012384e-24,0.0,0.002927160058542479,1.2306169476560146e-10,0.023832467699514328,2.7527784323513415e-08,0.0639864342286822,0.5281745170790605,1.281211399187839e-06,0.34988584905866227,4.4201120489220854e-09,3.1661419681924077e-08,2.192330765206814e-09,1.61449368211414e-08,1.7842470588356652e-06,0.011262848711617465,3.2594800181436187e-10,6.89411516235908e-11,1.751023994391426e-08,0.0002040139927093523,0.0002317957635182465,1.065308508081337e-08,2.348927461640123e-09,0.004131816598382892,0.005690201190231725,3.1705355334688044e-06,4.18120444936966e-09,2.1796769099711732e-11,0.009185390899946431,3.724924157989797e-12,1.949766008224199e-06,4.264057233097236e-09,1.7966793702869857e-08,2.817558453159284e-10,0.00032702277817964973,2.9686253137590023e-08,3.3514475944438254e-09,2.1145993369530233e-11,2.7956823688926463e-11,2.691504900007374e-10,1.3204381647451916e-10,4.390509185148792e-11,2.1885626722155846e-11,0.00015064265485654102,1.4802082585396743e-06,1.1109439972946909e-14,6.564133240536491e-11,2.122097622958751e-12,2.682854424097162e-15,1.6872814657102144e-13
1153,18379.152063827456,1000.0,0.5236402105424244,-4.325827600106575e-24,0.0,0.002930778470821159,1.2296659432685644e-10,0.02382424482182007,2.756319320577226e-08,0.06419442549822409,0.5279104870857616,1.2802126366793773e-06,0.3499212244490178,4.419158859244092e-09,3.169795861403092e-08,2.1944570645813092e-09,1.614972246147036e-08,1.7850691748220756e-06,0.011273569353819431,3.263328569158242e-10,6.89851945344185e-11,1.7521511824975848e-08,0.00020430212178104804,0.00023214458592070507,1.0645426243823225e-08,2.347589141819622e-09,0.004132577431922929,0.005693559685836629,3.171056071150488e-06,4.181787164747796e-09,2.1799805500775794e-11,0.009194055664975668,3.732838007907312e-12,1.9514775632755075e-06,4.266983258859618e-09,1.799223902934098e-08,2.8210705042711374e-10,0.0003277845456123569,2.9750214564178064e-08,3.3566177358895975e-09,2.1187087941487656e-11,2.7968064093170388e-11,2.6918955840940885e-10,1.3211242514423269e-10,4.391268473167195e-11,2.1892830288384762e-11,0.000151003367485558,1.4816045689305072e-06,1.1116591310749012e-14,6.565048140778577e-11,2.123463682587053e-12,2.6845683600466198e-15,1.6898206043277024e-13
1154,18438.37282937599,1000.0,0.5236181955505796,-4.387123862361898e-24,0.0,0.002934378860284231,1.2287179418469348e-10,0.023815998532062576,2.7598567689780674e-08,0.0644023464234563,0.5276469328348986,1.2792174012641723e-06,0.34995633721779745,4.41820898891388e-09,3.173437004656187e-08,2.196578843987977e-09,1.615447066904452e-08,1.7858888776715638e-06,0.011284253209077279,3.267158128006509e-10,6.902914149818896e-11,1.7532758570415248e-08,0.0002045893061309038,0.00023249222347514274,1.0637790134694723e-08,2.3462521639036245e-09,0.004133330692730451,0.005696894059696304,3.1715711221446376e-06,4.182363342985629e-09,2.1802807843375255e-11,0.009202693294462695,3.740744686119863e-12,1.953185003808505e-06,4.26989901121268e-09,1.8017559820309393e-08,2.824565047981374e-10,0.00032854424789301173,2.981400696150965e-08,3.361762808053295e-09,2.1228110081087965e-11,2.7979249474406747e-11,2.6922814979469536e-10,1.3218079659762005e-10,4.392019466070562e-11,2.1899975775990603e-11,0.00015136256353071666,1.482996506480364e-06,1.1123726703000116e-14,6.565952777688593e-11,2.1248266959839728e-12,2.686278562203115e-15,1.692351118231454e-13
1155,18497.593594924525,1000.0,0.5235963156829131,-4.477773278701048e-24,0.0,0.0029379613658843213,1.2277728611470096e-10,0.023807729166692604,2.763390872280519e-08,0.06461019684592101,0.5273838496921207,1.278225600891975e-06,0.34999119066335516,4.4172623329032504e-09,3.177065554989237e-08,2.1986961886501707e-09,1.615918204454866e-08,1.7867062025520662e-06,0.011294900645716647,3.2709690479184114e-10,6.907299417416717e-11,1.754398061272174e-08,0.0002048755538563165,0.0002328386861176229,1.0630176135080783e-08,2.3449164587879386e-09,0.004134076461928395,0.005700204552933702,3.172080771122288e-06,4.182933081610895e-09,2.1805776635171372e-11,0.009211304082272108,3.748644243193779e-12,1.954888380702206e-06,4.272804621177584e-09,1.8042758150785034e-08,2.828042376185514e-10,0.00032930189580747214,2.9877632180902084e-08,3.3668832284596594e-09,2.1269060846684095e-11,2.7990380782089102e-11,2.692662725281625e-10,1.32248934077373e-10,4.392762305087376e-11,2.1907064052791342e-11,0.0001517202486544546,1.484384118544966e-06,1.1130846424078887e-14,6.566847304388379e-11,2.126186715563667e-12,2.687985095137164e-15,1.6948730797477957e-13
1156,18536.735017206374,1000.0,0.5235819277557175,-4.50021975257932e-24,0.0,0.0029403194409594294,1.227149854136008e-10,0.02380225110151432,2.7657248092592e-08,0.06474753490332542,0.5272102236545384,1.2775719966704722e-06,0.35001408597521905,4.416638459281802e-09,3.179456910784822e-08,2.2000931669786155e-09,1.6162275704955612e-08,1.787245104060956e-06,0.011301918159900245,3.273477449928405e-10,6.910192654157725e-11,1.7551384191704013e-08,0.00020506423649468622,0.00023306703733241328,1.0625156123594608e-08,2.344034388412218e-09,0.004134565298047262,0.005702379601323093,3.1724146613199223e-06,4.1833061227784804e-09,2.180772047960315e-11,0.009216980712922967,3.7538615374383266e-12,1.9560119969226826e-06,4.274719525842268e-09,1.8059344665271085e-08,2.830331122606188e-10,0.0003298015339196358,2.991959257728927e-08,3.3702538068181247e-09,2.1296087572400867e-11,2.7997708097875372e-11,2.6929121112888985e-10,1.322938411725221e-10,4.393248787426459e-11,2.191171757909501e-11,0.00015195583078086915,1.4852988967687188e-06,1.1135543557186805e-14,6.567433003501605e-11,2.127083968675107e-12,2.689111002205414e-15,1.6965352877474465e-13
1157,18562.589375113275,1000.0,0.5235724557493279,-4.499780190224748e-24,0.0,0.0029418728045395495,1.2267390243345662e-10,0.023798627234485774,2.76726566785549e-08,0.0648382348228558,0.5270956483604069,1.2771410770309663e-06,0.35002914828224346,4.416227127749643e-09,3.1810335134002514e-08,2.2010148751891753e-09,1.6164310499856527e-08,1.787600507512804e-06,0.011306544901798485,3.275129921828216e-10,6.912101532267177e-11,1.7556268735373624e-08,0.00020518864703687674,0.0002332175940239364,1.0621845444283267e-08,2.343452052489128e-09,0.004134886427754279,0.005703810670313021,3.1726339383681324e-06,4.18355101706741e-09,2.1808996576877296e-11,0.009220724018164315,3.7573060783087855e-12,1.956753227417365e-06,4.275982006483815e-09,1.8070271614504168e-08,2.831838842602607e-10,0.00033013107535440165,2.994726921687266e-08,3.3724743466864995e-09,2.13139228607223e-11,2.8002535321539706e-11,2.693075737069188e-10,1.3232344883754859e-10,4.39356820763348e-11,2.1914777927194778e-11,0.0001521110816621511,1.4859021232828707e-06,1.11386425116889e-14,6.56781750370046e-11,2.127675935346379e-12,2.689853844754519e-15,1.6976312159529543e-13
1158,18588.443733020176,1000.0,0.5235630088475346,-4.497742554320275e-24,0.0,0.002943422814352498,1.2263287453091278e-10,0.023794999101377178,2.7688058837543516e-08,0.06492892124261421,0.5269811610393587,1.2767108038532609e-06,0.3500441624548486,4.415816400920882e-09,3.18260775309091e-08,2.2019357439794373e-09,1.616633836320092e-08,1.7879554668240975e-06,0.011311164848056018,3.2767788523577836e-10,6.914008647387782e-11,1.756114866318988e-08,0.00020531288227545533,0.00023336793070808087,1.061853893814346e-08,2.342869962885505e-09,0.0041352061612547454,0.005705237282399066,3.1728522047031034e-06,4.183794706660349e-09,2.1810266397657394e-11,0.009224462323823537,3.760749293669637e-12,1.9574937014543695e-06,4.277242591942674e-09,1.808117531632259e-08,2.833343298131513e-10,0.0003304602295753228,2.997491431621411e-08,3.3746902029626505e-09,2.1331744701259416e-11,2.8007352361239307e-11,2.693238480911307e-10,1.323530128778682e-10,4.393886093972914e-11,2.1917827533878106e-11,0.00015226604682813506,1.4865045441238793e-06,1.11417385379845e-14,6.568200112523027e-11,2.1282673426140626e-12,2.690596001234082e-15,1.698725542686689e-13
1159,18614.298090927077,1000.0,0.5235535869177612,-4.4890576856640034e-24,0.0,0.0029449694817114515,1.2259190164179294e-10,0.023791366729158523,2.7703454616494318e-08,0.06501959414985965,0.5268667613199741,1.2762811760924118e-06,0.350059128756558,4.415406281942025e-09,3.184179638476722e-08,2.2028557790150436e-09,1.6168359345541458e-08,1.7883099833952006e-06,0.011315778028469677,3.2784242543318e-10,6.915914016389757e-11,1.756602401790789e-08,0.0002054369428695003,0.00023351804819387773,1.0615236603668763e-08,2.342288122499074e-09,0.004135524505070266,0.005706659457043825,3.1730694680603582e-06,4.184037201530194e-09,2.181152999391117e-11,0.009228195653622871,3.764191194220821e-12,1.9582334206684782e-06,4.278501296922236e-09,1.8092055846670766e-08,2.8348445010890454e-10,0.0003307889974759958,3.000252784751005e-08,3.376901390612716e-09,2.134955316868658e-11,2.8012159298579435e-11,2.693400350634331e-10,1.3238253345537194e-10,4.394202459521702e-11,2.1920866475560102e-11,0.00015242072675382052,1.4871061631145393e-06,1.1144831663198954e-14,6.568580845626078e-11,2.1288581956597183e-12,2.69133747820917e-15,1.699818273837727e-13
1160,18640.152448833982,1000.0,0.5235441898280784,-4.479978960559631e-24,0.0,0.00294651281788702,1.225509834829799e-10,0.023787730144674474,2.7718844010695784e-08,0.0651102535319384,0.5267524488325613,1.2758521903263787e-06,0.3500740474494795,4.414996765905781e-09,3.185749177891911e-08,2.2037749816736478e-09,1.6170373463696386e-08,1.7886640591675385e-06,0.01132038447278086,3.2800661341608257e-10,6.917817644781364e-11,1.7570894815351316e-08,0.00020556082947764426,0.00023366794728800039,1.0611938419279583e-08,2.341706529784292e-09,0.0041358414656703394,0.0057080772136036215,3.1732857321202063e-06,4.1842785057823696e-09,2.1812787387028015e-11,0.00923192403127074,3.7676317846460165e-12,1.958972387993157e-06,4.279758127883999e-09,1.810291324886932e-08,2.836342457954606e-10,0.0003311173799543126,3.003010991712755e-08,3.3791079176199708e-09,2.1367348297012457e-11,2.8016956155429645e-11,2.693561348091132e-10,1.3241201077200774e-10,4.3945173076945355e-11,2.1923894782732653e-11,0.00015257512191354543,1.4877069840754148e-06,1.1147921897369823e-14,6.568959709455427e-11,2.1294484964010542e-12,2.692078277823338e-15,1.700909415277987e-13
1161,18666.006806740883,1000.0,0.523534817447284,-4.479074587088842e-24,0.0,0.0029480528341103256,1.2251011980878533e-10,0.02378408937462822,2.7734227039858242e-08,0.06520089937627059,0.5266382232093845,1.2754238435707978e-06,0.35008891879418436,4.414587850191703e-09,3.187316380451556e-08,2.2046933551914835e-09,1.6172380747673375e-08,1.7890176962605537e-06,0.011324984210631281,3.2817045022107876e-10,6.919719542501705e-11,1.757576108136901e-08,0.00020568454275696495,0.00023381762879454406,1.060864436737436e-08,2.3411251841759653e-09,0.00413615704948252,0.0057094905713378176,3.17350100180826e-06,4.184518625357271e-09,2.1814038607954058e-11,0.009235647480401907,3.771071071207179e-12,1.9597106074640043e-06,4.2810130941212725e-09,1.8113747587549438e-08,2.83783717843237e-10,0.00033144537790944433,3.005766060834885e-08,3.3813097965405654e-09,2.1385130137153046e-11,2.8021742977640916e-11,2.693721477485001e-10,1.3244144504209696e-10,4.3948306457014095e-11,2.1926912503510577e-11,0.00015272923278173727,1.488307010815206e-06,1.115100925689551e-14,6.569336713337416e-11,2.130038247970732e-12,2.692818403944392e-15,1.7019989728606127e-13
1162,18718.433916161976,1000.0,0.5235158875803437,-4.447634976905906e-24,0.0,0.002951165511989937,1.224274233762926e-10,0.023776693931427617,2.7765401047206903e-08,0.06538466815557133,0.5264068632295829,1.2745571984585815e-06,0.3501189304121806,4.4137604895236356e-09,3.190487194048527e-08,2.2065530864381217e-09,1.617643022332736e-08,1.7897334581452105e-06,0.011334291028828372,3.285016017458456e-10,6.923570909461545e-11,1.7585615018484965e-08,0.00020593487743127692,0.00023412048621785855,1.0601977356234677e-08,2.3399470971288642e-09,0.004136792785720691,0.005712343133653733,3.1739344901661715e-06,4.185001923784271e-09,2.1816556994079847e-11,0.009243182805827675,3.7780412335553415e-12,1.9612052771838633e-06,4.2835522100548684e-09,1.8135646735529018e-08,2.8408582512734716e-10,0.00033210931089432415,3.011343148214001e-08,3.385760510623924e-09,2.1421147310578434e-11,2.8031418992782417e-11,2.694043536194171e-10,1.3250100014081397e-10,4.3954614187610827e-11,2.1932999481649853e-11,0.00015304086589622949,1.4895213141638512e-06,1.1157261001176841e-14,6.570095524602876e-11,2.131232464411166e-12,2.694317168708795e-15,1.7042035244424777e-13
1163,18770.861025583068,1000.0,0.5234970577030768,-4.390611045759217e-24,0.0,0.002954264677277605,1.2234494820123192e-10,0.023769281605648566,2.7796549043304244e-08,0.06556838111400652,0.5261758559101515,1.2736931465849085e-06,0.35014875053641165,4.412935565888377e-09,3.19364850658416e-08,2.208409442795219e-09,1.6180451936390822e-08,1.7904474407856664e-06,0.011343570635857494,3.2883132023977916e-10,6.927415273345402e-11,1.759545062348787e-08,0.00020618450750403878,0.0002344224588742321,1.059532713786779e-08,2.3387700218717206e-09,0.004137422939843838,0.005715177845661106,3.174363949429143e-06,4.1854804224771666e-09,2.1819050373511282e-11,0.009250698156542283,3.7850061141092165e-12,1.9626969147978757e-06,4.286083769121379e-09,1.815745174459004e-08,2.843866121875092e-10,0.0003327716739140312,3.016907424727076e-08,3.3901922453778923e-09,2.1457110431697127e-11,2.8041054251259108e-11,2.69436207166531e-10,1.3256038076273884e-10,4.3960860619577984e-11,2.193904348259287e-11,0.00015335133595151737,1.4907323986258142e-06,1.1163501115938446e-14,6.570846800269054e-11,2.132424459149761e-12,2.6958132082165185e-15,1.7064016356527053e-13
1164,18823.288135004157,1000.0,0.5234783267504017,-4.3017221601402814e-24,0.0,0.0029573504222388967,1.2226269240998398e-10,0.023761852614311487,2.782767113670435e-08,0.06575203814910843,0.5259451982627907,1.2728316648875827e-06,0.35017838127996875,4.412113057768088e-09,3.1968003897399144e-08,2.2102624471625547e-09,1.618444611132364e-08,1.7911596603944777e-06,0.011352823274000534,3.2915961311030514e-10,6.9312527087778e-11,1.7605268094144384e-08,0.00020643343836661913,0.00023472355336941235,1.058869357722218e-08,2.3375939550088628e-09,0.004138047564248614,0.005717994864688351,3.174789418809125e-06,4.185954168408173e-09,2.18215189909763e-11,0.009258193725400467,3.791965764939951e-12,1.9641855485090904e-06,4.288607844237828e-09,1.817916308415591e-08,2.8468608611777015e-10,0.0003334324744287607,3.02245895342921e-08,3.394605090818446e-09,2.1493019890754276e-11,2.8050649087476805e-11,2.6946771144552447e-10,1.3261958857611878e-10,4.396704628117114e-11,2.1945044872290327e-11,0.00015366064692431253,1.491940295279268e-06,1.1169729726641662e-14,6.571590614082245e-11,2.1336142561542163e-12,2.6973065515078018e-15,1.7085933545756746e-13
1165,18915.336264350826,1000.0,0.5234456763051171,-4.279711098775731e-24,0.0,0.0029627359841183734,1.2211879815361104e-10,0.023748769600087816,2.788225096008803e-08,0.06607435570487556,0.5255410615087309,1.2713252800179035e-06,0.3502299531530158,4.4106747307524976e-09,3.202311666234544e-08,2.2135077919746696e-09,1.6191392877969024e-08,1.7924059130687155e-06,0.011369003939045969,3.2973258204293394e-10,6.937973691768136e-11,1.7622461695331658e-08,0.00020686881971794066,0.00023525009098955918,1.057708669521758e-08,2.33553152216254e-09,0.004139131018129848,0.0057228984716725965,3.175526895251272e-06,4.186774583328086e-09,2.1825794056869616e-11,0.009271306680240779,3.804172574510429e-12,1.96679201352098e-06,4.293021565034421e-09,1.821705726522689e-08,2.8520872778202827e-10,0.00033458890781140876,3.0321753197277893e-08,3.4023074551378608e-09,2.155593875306214e-11,2.8067398292481917e-11,2.6952218882571646e-10,1.3272312876100586e-10,4.39777612323331e-11,2.195547973429852e-11,0.00015420092319717014,1.4940534229908742e-06,1.1180638063270794e-14,6.572878722880791e-11,2.135697979743063e-12,2.6999220313083762e-15,1.7124261130093362e-13
1166,19007.384393697495,1000.0,0.5234133219836741,-4.894377630510634e-24,0.0,0.0029680809490175725,1.2197556462711907e-10,0.02373563701181014,2.793675184371291e-08,0.0663965000201567,0.5251379778826322,1.2698266266999195e-06,0.3502809587223884,4.409243671720306e-09,3.207794476185128e-08,2.216742995071376e-09,1.619825662987688e-08,1.7936468666257137e-06,0.011385103489793517,3.303012188139878e-10,6.944673939017532e-11,1.7639601043286014e-08,0.00020730209079960224,0.00023577397690738728,1.0565530039955895e-08,2.333472169631715e-09,0.004140197861416105,0.005727748848461385,3.1762523987159947e-06,4.1875807382058086e-09,2.1829994827729858e-11,0.00928436026127154,3.816363699154193e-12,1.9693894564347524e-06,4.2974128234518984e-09,1.825466666144812e-08,2.857273813349394e-10,0.00033574058773033457,3.041852922168702e-08,3.409952351773769e-09,2.1618695474221018e-11,2.8084025680533405e-11,2.695756150442172e-10,1.32826150158713e-10,4.3988293259262074e-11,2.1965786293665196e-11,0.00015473766039533605,1.4961569827260866e-06,1.1191511982777391e-14,6.574144443360584e-11,2.1377751282847785e-12,2.7025294417667647e-15,1.716239569243046e-13
1167,19099.432523044165,1000.0,0.5233812583002878,-5.2896713816058475e-24,0.0,0.0029733858024403397,1.2183298215680262e-10,0.02372245596957502,2.7991174352674375e-08,0.06671847056463663,0.5247359319638564,1.2683355859029314e-06,0.35033140884901465,4.407819769844228e-09,3.213249196200577e-08,2.2199681758388376e-09,1.6205038539398165e-08,1.7948826057854772e-06,0.011401123190719863,3.308655628397653e-10,6.951353838598742e-11,1.7656687165968112e-08,0.00020773327995365963,0.00023629524589446034,1.0554022911567747e-08,2.3314158798274684e-09,0.00414124836563867,0.005732546814197257,3.1769661326110227e-06,4.188372876707209e-09,2.1834122573071777e-11,0.009297355472404048,3.82853941272243e-12,1.9719780260140367e-06,4.301781999087343e-09,1.829199377445722e-08,2.8624208444695456e-10,0.00033688755425466204,3.0514920983978005e-08,3.417540261650199e-09,2.168129211619272e-11,2.81005329933545e-11,2.6962800602654017e-10,1.3292866145018208e-10,4.3998645114920244e-11,2.197596645650748e-11,0.00015527088020643868,1.4982511362633003e-06,1.1202352137290222e-14,6.575388158076632e-11,2.1398458263597702e-12,2.7051289339020137e-15,1.7200339763850322e-13
1168,19272.996877579386,1000.0,0.5233215715180944,-5.63445525896406e-24,0.0,0.002983281098979806,1.2156586914785108e-10,0.023697474036496753,2.8093581213185552e-08,0.06732509807329887,0.5239806115155303,1.2655444071182795e-06,0.3504250626924075,4.4051539759675625e-09,3.223459405263972e-08,2.226022665701559e-09,1.6217607778494784e-08,1.797198799635578e-06,0.011431116783506553,3.319181393695842e-10,6.963895317792527e-11,1.768876319100003e-08,0.0002085407568940178,0.0002372711426619439,1.0532457601732591e-08,2.3275468463954407e-09,0.004143185658602529,0.005741454007233708,3.1782806154346696e-06,4.189829223446807e-09,2.1841711466075134e-11,0.009321703673051544,3.8514567458111985e-12,1.976835360289656e-06,4.309961669034035e-09,1.8361617919953742e-08,2.87201983834043e-10,0.00033903757209340486,3.0695642068829286e-08,3.4316945435048967e-09,2.1798894912871784e-11,2.8131338221846655e-11,2.69724032009233e-10,1.3312059700074793e-10,4.4017683713044416e-11,2.1994824689670462e-11,0.00015626681788966196,1.5021748024500734e-06,1.1222702524964935e-14,6.577674730297665e-11,2.1437331777811993e-12,2.7100094678280527e-15,1.7271376977960677e-13
1169,19446.561232114604,1000.0,0.523262864253536,-5.7516815672170306e-24,0.0,0.0029930386367909836,1.2130097566106022e-10,0.023672330838136905,2.819571499541248e-08,0.06793110253161624,0.5232288290095125,1.2627791225531873e-06,0.35051684805012384,4.402512537404819e-09,3.233573500206001e-08,2.232042704575659e-09,1.6229897672289333e-08,1.7994972929694769e-06,0.011460839029233484,3.329558516092861e-10,6.976368286697779e-11,1.7720660129954823e-08,0.00020934111489608417,0.00023823808295822245,1.0511061465133315e-08,2.323688526736096e-09,0.004145067537659848,0.005750182970659716,3.1795552590497243e-06,4.1912381394939285e-09,2.184905324462224e-11,0.009345854287256055,3.874322017629428e-12,1.9816626232531765e-06,4.318066581927781e-09,1.8430263735381923e-08,2.881482175727219e-10,0.0003411712398957233,3.0875031284512666e-08,3.4456510894714366e-09,2.191594923912768e-11,2.8161733776395796e-11,2.6981653507001027e-10,1.33310804622608e-10,4.403610899988219e-11,2.201325240777433e-11,0.0001572504735072466,1.506066627957657e-06,1.124293930431748e-14,6.57988683613959e-11,2.147598825438009e-12,2.714863340880815e-15,1.7341762235036334e-13
1170,19620.125586649825,1000.0,0.5232051028812179,-1.6543078337423406e-24,0.0,0.0030026615067478145,1.210382421412924e-10,0.02364703326548889,2.8297579192535226e-08,0.06853648066676221,0.5224804895955584,1.2600389998936034e-06,0.3506068312383597,4.3998947722762296e-09,3.243593865350259e-08,2.2380290376276454e-09,1.624191556898337e-08,1.8017786144443346e-06,0.011490297864074508,3.3397895498951855e-10,6.988775156586483e-11,1.7752384365006623e-08,0.0002101345341617233,0.0002391962883575882,1.0489830163106708e-08,2.3198408108368568e-09,0.00414689568525343,0.005758738822525556,3.1807913229808673e-06,4.192601133420272e-09,2.185615576848231e-11,0.009369813587062339,3.8971369679254126e-12,1.9864607491464374e-06,4.326099104903715e-09,1.8497947481549074e-08,2.89081029007716e-10,0.00034328882225307295,3.105311084012051e-08,3.459413039357305e-09,2.2032468303444503e-11,2.8191730515852392e-11,2.6990561458553403e-10,1.334993382088668e-10,4.405393815562784e-11,2.203126150601044e-11,0.00015822199390399445,1.5099276235141264e-06,1.1263066524139943e-14,6.582026844057674e-11,2.1514435427973947e-12,2.719691491410122e-15,1.7411511663853387e-13
