,t,T,density,Y_He,Y_Ne,Y_propane(1),Y_H(2),Y_H2(6),Y_CH3(14),Y_CH4(15),Y_C2H6(36),Y_C2H5(37),Y_C2H4(38),Y_C2H3(41),Y_C3H3(66),Y_NC3H7(92),Y_IC3H7(93),Y_C3H5-A(94),Y_C3H6(95),Y_C3H5(101),Y_C4H5(106),Y_C4H5(107),Y_C3H4(167),Y_C3H4(169),Y_PC4H9(183),Y_SC4H9(184),Y_C4H8(189),Y_C4H8(190),Y_C4H7(191),Y_C4H7(192),Y_C4H7(193),Y_C4H6(195),Y_IC4H9(273),Y_C6H10(342),Y_C6H9(343),Y_C5H9(399),Y_C5H9(400),Y_C5H8(403),Y_C5H7(404),Y_C5H9(405),Y_C5H9(407),Y_C5H11(421),Y_C5H11(422),Y_C5H9(428),Y_C5H11(537),Y_C5H11(540),Y_C5H10(541),Y_C4H6(770),Y_C4H5(774),Y_C4H7(777),Y_C4H5(781),Y_C4H5(793),Y_C3H4(801)
47,6.731104338863228e-05,1000.0,0.36645059831507215,0.0,0.0,7.172834943499076e-15,1.1538268236115945e-08,4.4051334159164534e-08,1.2193578761995597e-10,8.071918218150816e-13,0.9999993093455598,6.337251169366638e-07,1.216970540015414e-09,7.47701817759179e-18,2.247298246623287e-40,1.5062207980175234e-21,2.228649586556377e-19,4.686253978826e-27,5.505655512769271e-22,7.658495279331887e-30,2.418611216699303e-36,1.3266696061171084e-35,2.2063569247402434e-33,2.839539809652281e-33,5.811387625953217e-19,1.2787496149300682e-21,1.9533825227948506e-21,9.97721078230539e-25,1.8422236128457696e-28,1.1904044328041304e-28,9.29281755444651e-31,1.6136775331222938e-28,2.9126800500457368e-27,1.4177198790348873e-45,2.5683360002578915e-46,5.067317822632553e-41,4.43860420099298e-39,7.89992460736384e-42,2.5572595150513508e-49,2.4133706523497223e-43,5.043057993242362e-41,2.919608591261386e-33,3.1244964249165473e-31,6.405900119082991e-40,3.0447714922669426e-31,3.7975235132524855e-31,3.3276072339678235e-46,1.8545435918445733e-32,1.119864982644652e-41,1.8414165565753816e-30,1.2499922451909179e-39,9.2645523777302e-41,1.9100768667338625e-42
48,7.204538373803793e-05,1000.0,0.36645059825485304,0.0,0.0,8.633249910325604e-15,1.0707481355261693e-08,4.5723329274835206e-08,1.3071014604277785e-10,9.30045746895955e-13,0.9999992844011513,6.576709961208229e-07,1.3653929825211268e-09,8.576258412648835e-18,3.2802461477341825e-40,1.87698015209939e-21,2.6821946368852594e-19,6.254520451836341e-27,7.156848824999953e-22,1.0203556170862124e-29,3.4512997208769186e-36,1.8996185550651325e-35,3.1775257887967254e-33,4.0884850798106546e-33,7.294416559444703e-19,1.7279259743561314e-21,2.6422946877362957e-21,1.4506030563259263e-24,2.5247879122375783e-28,1.630460123452406e-28,1.2401403149852368e-30,2.251997108511152e-28,4.22512379216031e-27,2.4221492493789654e-45,4.458059529831791e-46,8.669152973239535e-41,7.026044663478242e-39,1.3520055533828175e-41,4.4184596607662906e-49,4.068225227323933e-43,8.118534761124184e-41,4.475780143265405e-33,4.5215865583243574e-31,9.77964357382268e-40,4.323144784663907e-31,5.30947589541793e-31,5.952266514434428e-46,2.648996900173025e-32,1.5746126136914837e-41,2.5250087069361866e-30,1.824373575685829e-39,1.3237800788462826e-40,2.7660445281998033e-42
49,7.677972408744359e-05,1000.0,0.36645059819254333,0.0,0.0,1.0250100169013026e-14,9.937062736439589e-09,4.727497794771128e-08,1.3936404331993582e-10,1.061366839706591e-12,0.9999992612517503,6.798766576415106e-07,1.5191155070889038e-09,9.715868340795925e-18,4.644247542448044e-40,2.29934278789293e-21,3.1841809881754375e-19,8.164778897272602e-27,9.13801991399016e-22,1.3297054342827953e-29,4.783030607136233e-36,2.6417386700479044e-35,4.456729304020464e-33,5.732996524712895e-33,9.003282934268185e-19,2.2857732700777614e-21,3.499113324819687e-21,2.0556410562098444e-24,3.3736390814231897e-28,2.1772103425829027e-28,1.617314385667675e-30,3.0644952740392737e-28,5.9736509643513506e-27,3.9677643663932725e-45,7.420113649779565e-46,1.4262312658591127e-40,1.0741040016889575e-38,2.2251005514754626e-41,7.31014602766923e-49,6.605828589520902e-43,1.261962454082318e-40,6.65726573885767e-33,6.373885191113373e-31,1.4449784537203692e-39,5.979677684747749e-31,7.23692387198175e-31,1.020654809371431e-45,3.6800830606933016e-32,2.1530174440667025e-41,3.375094556660164e-30,2.580438879471093e-39,1.8367009085094041e-40,3.898253068419429e-42
50,8.151406443684924e-05,1000.0,0.36645059812829345,0.0,0.0,1.2024747459214742e-14,9.222626314886583e-09,4.871502506465707e-08,1.478924412115973e-10,1.2010349286139275e-12,0.99999923976692,7.00468570076583e-07,1.6777529142598197e-09,1.0888168189516704e-17,6.401777430555951e-40,2.774996326030365e-21,3.734985230694498e-19,1.0453382077119203e-26,1.1485274130581482e-21,1.6995443232117105e-29,6.461001489726324e-36,3.5810165075936386e-35,6.107325608727892e-33,7.854154420206706e-33,1.0949853150613885e-18,2.9677865453054476e-21,4.548204480362777e-21,2.8480849689565136e-24,4.408717820921577e-28,2.843251614895113e-28,2.0669856640617567e-30,4.078853681799622e-28,8.257372727617944e-27,6.264158436272791e-45,1.1903674168551076e-45,2.267101791564943e-40,1.5925647763444998e-38,3.5382586549842807e-41,1.1644264684188626e-48,1.037851603212194e-42,1.9021911182675392e-40,9.642819323900999e-33,8.780194300038984e-31,2.0747711327320047e-39,8.083192799051449e-31,9.64673177922944e-31,1.6866594768887858e-45,4.989777338996168e-32,2.872920095527035e-41,4.411458203419497e-30,3.5511351607533185e-39,2.4835738523467953e-40,5.3644826875384026e-42
51,8.62484047862549e-05,1000.0,0.3664505980622435,0.0,0.0,1.3957920772785686e-14,8.560104589010006e-09,5.005158021130709e-08,1.5629254283091e-10,1.3489261655339636e-12,0.9999992198256996,7.19564012008264e-07,1.8409479995331909e-09,1.2085875623000974e-17,8.61800634421665e-40,3.3053630791824988e-21,4.33478428082944e-19,1.3155662682393146e-26,1.4235517437837768e-21,2.1353167910359826e-29,8.532559382958258e-36,4.7459408727680574e-35,8.198855038221389e-33,1.0540844058050781e-32,1.3144907795777508e-18,3.790146607373049e-21,5.815122551278699e-21,3.8679847973307615e-24,5.649197159502831e-28,3.6406307544913167e-28,2.594863012816977e-30,5.323831632787339e-28,1.1188321717832179e-26,9.572161002963555e-45,1.8484682430353803e-45,3.4956471433522928e-40,2.2982497636976353e-38,5.457655060356309e-41,1.7936893750625108e-48,1.583611160374624e-42,2.7902378853172387e-40,1.364336213138939e-32,1.1850635031745924e-30,2.9048159673803617e-39,1.070718973989116e-30,1.260870199255217e-30,2.6978237707979082e-45,6.622270748706494e-32,3.752054686881076e-41,5.65303620441979e-30,4.7704519419118387e-39,3.282828333402959e-40,7.228236038229476e-42
52,9.098274513566055e-05,1000.0,0.36645059799452323,0.0,0.0,1.604980825987035e-14,7.945725545433586e-09,5.129216371065974e-08,1.64563371192961e-10,1.504914956441321e-12,0.9999992013159184,7.372717383160414e-07,2.0083695231655434e-09,1.3302159729026735e-17,1.1359714440503318e-39,3.891639980039965e-21,4.983584610938502e-19,1.6305619158959477e-26,1.7426368242976493e-21,2.642217082655518e-29,1.1044317577858047e-35,6.165017004790245e-35,1.0806812006690353e-32,1.388943581682145e-32,1.5598165184578391e-18,4.769639552057165e-21,7.326498086314033e-21,5.160385953390096e-24,7.113171288035378e-28,4.5806430042535355e-28,3.206095878422481e-30,6.8289863652893435e-28,1.4891849056738597e-26,1.420854708530475e-44,2.7884411292855684e-45,5.245622746108505e-40,3.237699413480183e-38,8.192880412893122e-41,2.6816945660050032e-48,2.3541399741018668e-42,3.994864014946108e-40,1.8904446559793741e-32,1.5706678257243423e-30,3.976837808496218e-39,1.3929357901636999e-30,1.619501858807684e-30,4.191850152731191e-45,8.623522730038664e-32,4.807772901031971e-41,7.117598904327336e-30,6.272823263574071e-39,4.25262273135361e-40,9.558516813004478e-42
53,9.57170854850662e-05,1000.0,0.36645059792525375,0.0,0.0,1.8300139269186268e-14,7.375991206677008e-09,5.24437494219326e-08,1.7270541117301895e-10,1.6688755431933017e-12,0.9999991841335566,7.536925995344451e-07,2.1797103230253038e-09,1.4530676369596004e-17,1.4694183182996497e-39,4.534838077163387e-21,5.681248381654665e-19,1.993567111334106e-26,2.109608401972875e-21,3.2251514583336704e-29,1.4041336072046768e-35,7.866312070404189e-35,1.4012369945170552e-32,1.800340484838173e-32,1.8318314180523906e-18,5.923579209932011e-21,9.109929237869329e-21,6.775500708998975e-24,8.81738850221435e-28,5.673660068349923e-28,3.905207764469148e-30,8.624406647302243e-28,1.9506944477817828e-26,2.054976922750694e-44,4.098750097593601e-45,7.682461397967504e-40,4.4638558029060794e-38,1.200334210623999e-40,3.903324518652663e-48,3.4185955096582335e-42,5.596739250451509e-40,2.570857545250641e-32,2.0481105007218692e-30,5.336682073662095e-39,1.7831089441057174e-30,2.047972162201086e-30,6.34648374479289e-45,1.1040818506540402e-31,6.056805449645187e-41,8.821478329321846e-30,8.092554441920268e-39,5.410523855075675e-40,1.2429561626461445e-41
54,0.00010045142583447186,1000.0,0.3664505978545466,0.0,0.0,2.0708257627230446e-14,6.847657705699604e-09,5.35128044908889e-08,1.8072030676702523e-10,1.8406832806524443e-12,0.9999991681821532,7.689201170566891e-07,2.3546855620379604e-09,1.576558818778244e-17,1.868812102469334e-39,5.235819880441706e-21,6.427516799514581e-19,2.40764744675108e-26,2.5283500889675615e-21,3.888710520806732e-29,1.756639550242518e-35,9.877043573054103e-35,1.7902071369636858e-32,2.2992906201256756e-32,2.1313054120352294e-18,7.269732867412233e-21,1.1193877367327132e-20,8.768856774535932e-24,1.0777034275439573e-27,6.928991350331816e-28,4.696059717510006e-30,1.0740462017210075e-27,2.5186483594157355e-26,2.903457069127056e-44,5.885897887652465e-45,1.1007358728497125e-39,6.036090256550212e-38,1.7204749375307635e-40,5.545921135370251e-48,4.860609562229878e-42,7.689195000625869e-40,3.437737348279164e-32,2.6317909248359063e-30,7.034123355893074e-39,2.2497005902126662e-30,2.5538224810563402e-30,9.387176390044783e-45,1.3922344321177712e-31,7.51504329718045e-41,1.0779348431074145e-29,1.0263290043086998e-38,6.773222621429905e-40,1.5920537138801295e-41
55,0.00010518576618387751,1000.0,0.36645059778250594,0.0,0.0,2.3273187467964512e-14,6.35771682019413e-09,5.4505326185506696e-08,1.886106086317929e-10,2.0202156363353805e-12,0.9999991533722554,7.830410161315556e-07,2.533031104298386e-09,1.7001571224228382e-17,2.3406677703790648e-39,5.995333716976876e-21,7.222031097582089e-19,2.87567860861722e-26,3.0027984773135814e-21,4.6371498546767563e-29,2.165938430482367e-35,1.2223217090763175e-34,2.256749217084575e-32,2.8974317360338613e-32,2.4589140583733286e-18,8.8262503930998e-21,1.3607566984758034e-20,1.120142390827732e-23,1.300556674789968e-27,8.354779556520832e-28,5.5818296125332436e-30,1.3207568141677498e-27,3.2097405895096164e-26,4.016540189189547e-44,8.275985347825459e-45,1.5461345789434632e-39,8.020138185544132e-38,2.4175595030060705e-40,7.709424561581152e-48,6.779874870867156e-42,1.0378874166419793e-39,4.5273612392650613e-32,3.3372153986035514e-30,9.122622340165104e-39,2.8014507849095227e-30,3.1446882064903124e-30,1.359544176509976e-44,1.7316785117384782e-31,9.197368022155475e-41,1.300405924456001e-29,1.2817533315742495e-38,8.356293772039272e-40,2.011521170085953e-41
56,0.00010992010653328316,1000.0,0.3664505977092281,0.0,0.0,2.5993691882998823e-14,5.903378867780581e-09,5.5426876014727114e-08,1.9637956501788046e-10,2.2073529553127734e-12,0.9999991396209104,7.961357195198888e-07,2.714502011100517e-09,1.8233810771735654e-17,2.891257232398553e-39,6.814045052402273e-21,8.064351225574823e-19,3.4003373123889084e-26,3.5369392640731805e-21,5.474378114646224e-29,2.635680049234509e-35,1.4929317123486344e-34,2.810488766605858e-32,3.6069758414844857e-32,2.8152435313233048e-18,1.0611597077852447e-20,1.6380890495698787e-20,1.413971955832181e-23,1.551460106124749e-27,9.957928384838759e-28,6.564999002899921e-30,1.60559709093972e-27,4.0420827398222046e-26,5.450860700999395e-44,1.141609829436074e-44,2.132929436620948e-39,1.0487950967341045e-37,3.3363549014079084e-40,1.0506170678899878e-47,9.293703629231646e-42,1.37862759416904e-39,5.880309188604016e-32,4.1809790216840474e-30,1.165905920513514e-38,3.44733543467995e-30,3.8282600629731556e-30,1.9317887166236937e-44,2.127294660233033e-31,1.1117517092858644e-40,1.5506521458984692e-29,1.5786225203257917e-38,1.0174000157691612e-39,2.510160907282762e-41
57,0.00011465444688268882,1000.0,0.3664505976348027,0.0,0.0,2.8868324311659544e-14,5.482056844070912e-09,5.62826113664749e-08,2.04030948171691e-10,2.401979040058888e-12,0.9999991268511933,8.082788052323705e-07,2.8988711464341364e-09,1.9457989455613605e-17,3.5265340017372843e-39,7.69256477969053e-21,8.95397222854021e-19,3.984096419839503e-26,4.1348042276230065e-21,6.40395200979341e-29,3.169136238779153e-35,1.8018053333246462e-34,3.461482782596454e-32,4.4406599891340103e-32,3.200795837024665e-18,1.2644490537868895e-20,1.954431830317026e-20,1.7655894727523402e-23,1.8313837402117074e-27,1.1744058992375035e-27,7.64735371164542e-30,1.9315552474376025e-27,5.035209251462617e-26,7.269339113949539e-44,1.5475499580564208e-44,2.8943804095103437e-39,1.351747637221851e-37,4.52916841314247e-40,1.4060387533706977e-47,1.2538540084140013e-41,1.804619803269276e-39,7.541637796765658e-32,5.1807447405482174e-30,1.4703456700115103e-38,4.196527726257839e-30,4.6122498598134476e-30,2.697592653327858e-44,2.5839406384995e-31,1.3287974889989735e-40,1.829563629412121e-29,1.9198388681863777e-38,1.2239139417728402e-39,3.097165155343619e-41
58,0.00011938878723209447,1000.0,0.36645059755931264,0.0,0.0,3.189547311121661e-14,5.091351701928816e-09,5.7077314868210336e-08,2.115689099046109e-10,2.603981582726212e-12,0.9999991149917692,8.195394312950868e-07,3.085927882959815e-09,2.0670269837916472e-17,4.2520701799140295e-39,8.631474198336716e-21,9.890338450128443e-19,4.629223702609991e-26,4.8004689108716716e-21,7.429077255750691e-29,3.7691725953031934e-35,2.1510162586890537e-34,4.2201828876519426e-32,5.411696778005297e-32,3.615994109568657e-18,1.4943841829027826e-20,2.3128814512336923e-20,2.1827801364224275e-23,2.141102938412651e-27,1.3717492916662059e-27,8.830000566628122e-30,2.30156604111495e-27,6.210076995964097e-26,9.540962633770911e-44,2.0646608241708453e-44,3.8688927575835593e-39,1.719237707269109e-37,6.056446512714416e-40,1.8507422311698357e-47,1.667141162009602e-41,2.3308077471107994e-39,9.561040235173415e-32,6.355220358984965e-30,1.8318687894981395e-38,5.058363358282859e-30,5.504360815507866e-30,3.7076162990422993e-44,3.1064199810029126e-31,1.5719898356948868e-40,2.1378267011620238e-29,2.3080840528034086e-38,1.456293216966834e-39,3.7820799707667645e-41
59,0.00012412312758150012,1000.0,0.36645059748283504,0.0,0.0,3.507340017763391e-14,4.729038694342154e-09,5.781542162491099e-08,2.1899786216688494e-10,2.8132524726282326e-12,0.9999991039764865,8.299817297897826e-07,3.2754769016164517e-09,2.1867272953622377e-17,5.0730067047757666e-39,9.631346462641774e-21,1.0872855829613989e-18,5.337783539770366e-26,5.5380508948174056e-21,8.552614294444222e-29,4.438230705110165e-35,2.542426490516806e-34,5.097398731336156e-32,6.53372536378754e-32,4.061187905314795e-18,1.7528700716676065e-20,2.716575817938646e-20,2.673904257127208e-23,2.481199012192485e-27,1.5881259533155362e-27,1.011339396950702e-29,2.7184959196662307e-27,7.589059737912621e-26,1.2340459414823724e-43,2.7145752979887995e-44,5.100369738580805e-39,2.160169615705919e-37,7.987344414408281e-40,2.3992712151432684e-47,2.1871305310732787e-41,2.973623099138499e-39,1.1992992925403446e-31,7.724134232249971e-30,2.2570169961513202e-38,6.0423097198829436e-30,6.512262522927429e-30,5.022140965084978e-44,3.6994542626818095e-31,1.8423078047806296e-40,2.475924909394625e-29,2.745796947113536e-38,1.7154951153712424e-39,4.5747694734993916e-41
60,0.0001288574679309058,1000.0,0.36645059740544145,0.0,0.0,3.840027437839331e-14,4.393054711874212e-09,5.850104447232121e-08,2.2632237933819208e-10,3.0296879969069e-12,0.9999990937440009,8.396651721670855e-07,3.4673370787719713e-09,2.304605380563387e-17,5.994017453503525e-39,1.0692764642885742e-20,1.190090253265767e-18,6.111640948882414e-26,6.351708564276013e-21,9.777087761744214e-29,5.178320126690257e-35,2.977676959421621e-34,6.104262079649329e-32,7.820763564943211e-32,4.536658439202579e-18,2.0418204989591257e-20,3.168686996845497e-20,3.2479006864474157e-23,2.8520631949777454e-27,1.8237125276245757e-27,1.1497368193159799e-29,3.185130300023717e-27,9.195937908222278e-26,1.5747878589661579e-43,3.5213695624659453e-44,6.638542544563086e-39,2.6839480410765018e-37,1.0400261560201145e-39,3.067052138238197e-47,2.834045953109681e-41,3.75099991085141e-39,1.4896889763828536e-31,9.308210240447304e-30,2.7525558659737994e-38,7.157939006825946e-30,7.643570187331683e-30,6.71223164497181e-44,4.367658900002209e-31,2.14059264464342e-40,2.844143477509752e-29,3.2351577751063566e-38,2.0023088534882203e-39,5.485380795521381e-41
61,0.00013359180828031143,1000.0,0.3664505973271982,0.0,0.0,4.1874200271201806e-14,4.081486543283353e-09,5.913799738815288e-08,2.3354711892222396e-10,3.2531889536897643e-12,0.9999990842374253,8.486449078994471e-07,3.6613404546134214e-09,2.4204074834602856e-17,7.019286830508998e-39,1.1816336768626392e-20,1.2973838069689561e-18,6.952467541649947e-26,7.245640275384845e-21,1.1104698995815227e-28,5.991018872307538e-35,3.458182700679267e-34,7.25219192929703e-32,9.287161513603082e-32,5.0426237076985e-18,2.3631533732060347e-20,3.6724144124276465e-20,3.914288767269567e-23,3.253903442451936e-27,2.0785641080055758e-27,1.2981176448069984e-29,3.704162925046838e-27,1.1055884111103993e-25,1.9848089852926253e-43,4.511592827989841e-44,8.539275153753016e-39,3.3004373256700894e-37,1.3383339328418539e-39,3.870248942759972e-47,3.6305562776331746e-41,4.682380116652124e-39,1.8337164704037423e-31,1.1129142519790582e-29,3.325445506582021e-38,8.41490514620515e-30,8.905827559860009e-30,8.860957824367555e-44,5.11552230850225e-31,2.467548640129786e-40,3.24257663539372e-29,3.7780781755005597e-38,2.3173556466965963e-39,6.524310082533223e-41
62,0.0001383261486297171,1000.0,0.36645059724816686,0.0,0.0,4.549324250318289e-14,3.792559988498205e-09,5.972981720272835e-08,2.406767574787946e-10,3.483660696392245e-12,0.9999990754040069,8.569720785229619e-07,3.857331276525883e-09,2.5339178317211086e-17,8.152499780510933e-39,1.3002708155226317e-20,1.409101103020824e-18,7.861749061522813e-26,8.224083842297693e-21,1.2537340996217551e-28,6.877481134794751e-35,3.98513211783081e-34,8.552860932609754e-32,1.0947557227316869e-31,5.579243447388244e-18,2.7187864461843813e-20,4.2309785661070054e-20,4.683168925999675e-23,3.686753548894439e-27,2.3526204683028683e-27,1.4563536552054876e-29,4.278187234464573e-27,1.3195444780404448e-25,2.473021789681524e-43,5.714275280601728e-44,1.0864842466291965e-38,4.019918789485777e-37,1.7034918302048053e-39,4.825604213706035e-47,4.601885425052272e-41,5.788710910408158e-39,2.2383403430494216e-31,1.3209570347869823e-29,3.982812430650775e-38,9.822924325396754e-30,1.030649316780025e-29,1.1564669996994808e-43,5.947388375817708e-31,2.823745745629342e-40,3.6711373010645255e-29,4.3761966372190844e-38,2.661091601659939e-39,7.702169837603626e-41
63,0.00014306048897912274,1000.0,0.3664505971684046,0.0,0.0,4.9255446374223657e-14,3.5246297601443586e-09,6.027978373648062e-08,2.477159392122819e-10,3.721013123696943e-12,0.999999067194826,8.646941089138028e-07,4.055165111833325e-09,2.6449558418059694e-17,9.39684306816975e-39,1.4252571188089783e-20,1.5251765586836456e-18,8.840794135273007e-26,9.29131627282777e-21,1.4076615213680797e-28,7.838451241619965e-35,4.5594898404405125e-34,1.001816337777817e-31,1.2816834414292996e-31,6.146623893650203e-18,3.1106333991083256e-20,4.8476152591384964e-20,5.565222022883362e-23,4.150484164348862e-27,2.645713504649556e-27,1.6242680257932967e-29,4.909689623192166e-27,1.5642518388571754e-25,3.0487027899138133e-43,7.160915410806648e-44,1.368418074542402e-38,4.853046907781748e-37,2.1463953445111346e-39,5.950271448348084e-47,5.775912293583466e-41,7.092434681721659e-39,2.7110444829372945e-31,1.557305351635612e-29,4.731922402075874e-38,1.1391758881962708e-29,1.1852929633130905e-29,1.4934328862513604e-43,6.8674422007157825e-31,3.2096240227769047e-40,4.129568680192069e-29,5.030878716125294e-38,3.033813049429233e-39,9.029757848518208e-41
64,0.0001477948293285284,1000.0,0.36645059708796435,0.0,0.0,5.3158855116105585e-14,3.276170117488475e-09,6.079093847619588e-08,2.546692354058375e-10,3.965160625744149e-12,0.9999990595645181,8.718549774222318e-07,4.2547080249626915e-09,2.7533733421562486e-17,1.0755016065319792e-38,1.5566672931930176e-20,1.6455446946089755e-18,9.890743902311417e-26,1.0451653703604644e-20,1.5723849607407804e-28,8.874282494499168e-35,5.1820025713603975e-34,1.1660184906515544e-31,1.4910082740967272e-31,6.744822316919276e-18,3.5406002823143287e-20,5.525570295182589e-20,6.571707571234368e-23,4.644815223285393e-27,2.9575755702415283e-27,1.8016403018303188e-29,5.6010444265521235e-27,1.8426330589263042e-25,3.721427905092745e-43,8.88544843504969e-44,1.7073109942132227e-38,5.8108051881902e-37,2.6790386399758405e-39,7.261651993077483e-47,7.1832604162008e-41,8.617472478475023e-39,3.259847291271904e-31,1.8244048451695975e-29,5.580154916065365e-38,1.3131204274843013e-29,1.3552395673299026e-29,1.9096889538503202e-43,7.879698897358446e-31,3.62549848696979e-40,4.6174572930931086e-29,5.7432213848656e-38,3.4356638116156305e-39,1.051802787732322e-40
65,0.00015252916967793405,1000.0,0.3664505970068953,0.0,0.0,5.720152420123194e-14,3.0457661814472342e-09,6.126610189312787e-08,2.6154111241158773e-10,4.216021995072526e-12,0.9999990524710151,8.784954663496034e-07,4.4558358144777875e-09,2.859051834955358e-17,1.2229252684130872e-38,1.6945820140671112e-20,1.7701405839301995e-18,1.1012582150091438e-25,1.1709451455427145e-20,1.748011735605486e-28,9.984961334178188e-35,5.853207732789064e-34,1.3491174083241025e-31,1.7242560695947407e-31,7.373851335894949e-18,4.010582289200948e-20,6.268094637452113e-20,7.714460929701514e-23,5.169329871076759e-27,3.287848725212432e-27,1.9882119887801533e-29,6.3545104509575834e-27,2.1577406648594644e-25,4.501005710926542e-43,1.0924196613668603e-43,2.1114527862165353e-38,6.904462143053662e-37,3.314547470339501e-39,8.777205957057434e-47,8.857377232220512e-41,1.0389200676581219e-38,3.8933100372810705e-31,2.1247885310190297e-29,6.534978732413032e-38,1.5051078884869978e-29,1.5412040985268963e-29,2.4196715227256548e-43,8.987995161990093e-31,4.071570463118776e-40,5.134247404890552e-29,6.514060994844068e-38,3.866644491756172e-39,1.217806222207051e-40
66,0.0001572635100273397,1000.0,0.36645059692524284,0.0,0.0,6.138153318682427e-14,2.8321058808987114e-09,6.17078895015796e-08,2.683359074702827e-10,4.4735203102565475e-12,0.9999990458753059,8.846533942055797e-07,4.658433305633827e-09,2.961899845084163e-17,1.3821350109003788e-38,1.8390882840057536e-20,1.8989002226271173e-18,1.2207145829331282e-25,1.3069104204054935e-20,1.9346256001325307e-28,1.1170133899671571e-34,6.573443985957406e-34,1.5523515867433587e-31,1.9829661117478557e-31,8.033682986596335e-18,4.522460845863846e-20,7.078439996235893e-20,9.005889565457888e-23,5.7234889617756706e-27,3.636094332033623e-27,2.1836917132025294e-29,7.172228924876422e-27,2.5127541496729447e-25,5.397410557437104e-43,1.3315804704528325e-43,2.5898576594380817e-38,8.145528517412014e-37,4.067207844413403e-39,1.051428229390384e-46,1.083460332385795e-40,1.2434423010499833e-38,4.6205443970028766e-31,2.461074615925713e-29,7.60393060288356e-38,1.716121630489529e-29,1.7438902724857458e-29,3.0397042637156955e-43,1.019598333837856e-30,4.547929411399018e-40,5.679256103234485e-29,7.343984220525788e-38,4.3266228380736224e-39,1.4021046208096055e-40
67,0.00016199785037674535,1000.0,0.3664505968430494,0.0,0.0,6.569699537569009e-14,2.6339724837608607e-09,6.211872675093597e-08,2.750578109445447e-10,4.737582799493269e-12,0.9999990397412145,8.903638310905213e-07,4.862393694349172e-09,3.061850378905816e-17,1.553270310435612e-38,1.990279661840742e-20,2.0317608301569325e-18,1.3475135770642735e-25,1.4535046226792293e-20,2.132288673029861e-28,1.242913430002038e-34,7.342863236873811e-34,1.776970702538413e-31,2.268687941762714e-31,8.724252543970139e-18,5.078100997801387e-20,7.959854822590217e-20,1.0458968480898389e-22,6.306645859895577e-27,4.0018028185054916e-27,2.387760328619413e-29,8.05622273567588e-27,2.910976771121537e-25,6.4207167599908045e-43,1.6101162560700835e-43,3.1522782101522205e-38,9.54571618957109e-37,4.952490562737814e-39,1.2489968374090682e-46,1.3154231936176092e-40,1.4781338553043447e-38,5.451219248712383e-31,2.8359644338268806e-29,8.794596009888901e-38,1.9471459796492088e-29,1.9639903521038926e-29,3.788149327214757e-43,1.1507127788675998e-30,5.054563564831482e-40,6.251688575422739e-29,8.233341246612019e-38,4.815344682010466e-39,1.6058244637590378e-40
68,0.00016673219072615102,1000.0,0.36645059676035446,0.0,0.0,7.014606553076361e-14,2.450237670215007e-09,6.250086283651399e-08,2.8171085355528676e-10,5.00814068991671e-12,0.9999990340351935,8.956592984349813e-07,5.067617938827017e-09,3.1588585025654214e-17,1.73643438239172e-38,2.1482563476934353e-20,2.1686610876143592e-18,1.481712740396791e-25,1.611175168145186e-20,2.341043347487087e-28,1.3761014577394305e-34,8.161443887506229e-34,2.02423334968886e-31,2.58297845054363e-31,9.445462101188343e-18,5.679349074522009e-20,8.915580683015804e-20,1.208723489114245e-22,6.918061500733517e-27,4.384403564400513e-27,2.600076194912292e-29,9.008396796437028e-27,3.3558321723136725e-25,7.581034803851332e-43,1.9323316515637076e-43,3.809216816813772e-38,1.1116898938162692e-36,5.987071798792438e-39,1.4720945784257521e-46,1.5858559147387674e-40,1.7459505790145856e-38,6.395566805880604e-31,3.2522405073008095e-29,1.0114591031065558e-37,2.1991658633727895e-29,2.2021851205354542e-29,4.6855616393230655e-43,1.29247033674262e-30,5.591369594019662e-40,6.850653604015552e-29,9.182260651658977e-38,5.332445567681103e-39,1.8300980205598013e-40
69,0.00017146653107555666,1000.0,0.36645059667719404,0.0,0.0,7.472694591698118e-14,2.2798551089956447e-09,6.285638350725562e-08,2.8829889768196296e-10,5.285129046893008e-12,0.9999990287261338,9.005699542251993e-07,5.27401419538523e-09,3.252899048733903e-17,1.9316986243742115e-38,2.313125138639989e-20,2.3095413221598278e-18,1.6233581328992108e-25,1.780373489223468e-20,2.5609141582903978e-28,1.5164575774870207e-34,9.029004972279616e-34,2.2954049699306257e-31,2.927399237139901e-31,1.0197183911513705e-17,6.328030612923557e-20,9.948848989760108e-20,1.390478223384509e-22,7.55691951659788e-27,4.783274786225745e-27,2.8202802743711606e-29,1.0030539388566682e-26,3.8508608515407514e-25,8.888450545586661e-43,2.3027371583651995e-43,4.5719346037069064e-38,1.2871075402875376e-36,7.188849919835423e-39,1.722335178184429e-46,1.8992925163894865e-40,2.0499803375812278e-38,7.464388146200125e-31,3.7127647378483394e-29,1.157154604364681e-37,2.4731666081820716e-29,2.459143998155474e-29,5.75484577677015e-43,1.4451795744671477e-30,6.158160101210165e-40,7.475179090821494e-29,1.019066565630603e-37,5.8774628509057164e-39,2.076061386203245e-40
