rxn number,sensitivity,cantera equation,cantera products,cantera reactants
843,-9.836482339925574e-06,CF3CHO + H <=> CF3CO + H2,"{'CF3CO': 1.0, 'H2': 1.0}","{'CF3CHO': 1.0, 'H': 1.0}"
715,-9.779440481400246e-06,CH2CF2 + H <=> CF2CH + H2,"{'CF2CH': 1.0, 'H2': 1.0}","{'CH2CF2': 1.0, 'H': 1.0}"
856,-9.670276611015408e-06,CF3COF + O <=> CF3O + CFO,"{'CF3O': 1.0, 'CFO': 1.0}","{'CF3COF': 1.0, 'O': 1.0}"
150,9.440208572516198e-06,CH2(S) + CO <=> CH2 + CO,"{'CH2': 1.0, 'CO': 1.0}","{'CH2(S)': 1.0, 'CO': 1.0}"
172,-9.203287085955755e-06,C2H3 + O2 <=> CH2O + HCO,"{'CH2O': 1.0, 'HCO': 1.0}","{'C2H3': 1.0, 'O2': 1.0}"
1034,8.934634276743322e-06,C3F7H + OH <=> C3F7 + H2O,"{'C3F7': 1.0, 'H2O': 1.0}","{'C3F7H': 1.0, 'OH': 1.0}"
117,-8.865501749093544e-06,CH3 + HO2 <=> CH4 + O2,"{'CH4': 1.0, 'O2': 1.0}","{'CH3': 1.0, 'HO2': 1.0}"
754,8.795158632974801e-06,CHFCF[Z] + O2 <=> CFO + CHFO,"{'CFO': 1.0, 'CHFO': 1.0}","{'CHFCF[Z]': 1.0, 'O2': 1.0}"
847,-8.771070188962005e-06,CF3 + CF3CHO <=> CF3CO + CHF3,"{'CF3CO': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CF3CHO': 1.0}"
768,-8.713658920288683e-06,CF2CF + OH <=> CFO + CHF2,"{'CFO': 1.0, 'CHF2': 1.0}","{'CF2CF': 1.0, 'OH': 1.0}"
355,-8.51209006553053e-06,CH + HF <=> CF + H2,"{'CF': 1.0, 'H2': 1.0}","{'CH': 1.0, 'HF': 1.0}"
930,-8.465658778207039e-06,CHFCCF3 <=> C2HF + CF3,"{'C2HF': 1.0, 'CF3': 1.0}",{'CHFCCF3': 1.0}
425,-8.377853673562885e-06,CF3-CF2 + H <=> CHF2-CF3,{'CHF2-CF3': 1.0},"{'CF3-CF2': 1.0, 'H': 1.0}"
888,-7.848629791454198e-06,CF3CCH + H <=> CF3CCH2,{'CF3CCH2': 1.0},"{'CF3CCH': 1.0, 'H': 1.0}"
785,-7.837549372443566e-06,CH2 + CHF2 <=> CH2CF2 + H,"{'CH2CF2': 1.0, 'H': 1.0}","{'CH2': 1.0, 'CHF2': 1.0}"
646,7.818550476023121e-06,CF3-CF2 + HO2 => CF2O + CF3 + OH,"{'CF2O': 1.0, 'CF3': 1.0, 'OH': 1.0}","{'CF3-CF2': 1.0, 'HO2': 1.0}"
911,-7.727597346662312e-06,CF3 + CF3CCH2 <=> CF3CCH + CHF3,"{'CF3CCH': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CF3CCH2': 1.0}"
976,-7.4750944611486695e-06,CF2 + CHFCCF3 <=> CFCCF3 + CHF2,"{'CFCCF3': 1.0, 'CHF2': 1.0}","{'CF2': 1.0, 'CHFCCF3': 1.0}"
883,-7.3172766839467165e-06,CF3 + CF3CHCH2 <=> C2H3 + CF3-CF3,"{'C2H3': 1.0, 'CF3-CF3': 1.0}","{'CF3': 1.0, 'CF3CHCH2': 1.0}"
51,-7.026562504553897e-06,CH3 + H (+M) <=> CH4 (+M),{'CH4': 1.0},"{'CH3': 1.0, 'H': 1.0}"
889,-6.95683800436113e-06,CF3CCH + H <=> CF3CHCH,{'CF3CHCH': 1.0},"{'CF3CCH': 1.0, 'H': 1.0}"
914,-6.935426071269373e-06,CF3 + CF3CHCH <=> CF3CCH + CHF3,"{'CF3CCH': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CF3CHCH': 1.0}"
814,-6.90358376155688e-06,CH4 + F <=> CH3 + HF,"{'CH3': 1.0, 'HF': 1.0}","{'CH4': 1.0, 'F': 1.0}"
401,-6.87957030773714e-06,CF3-CH2 + H <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}","{'CF3-CH2': 1.0, 'H': 1.0}"
116,-6.703899913045091e-06,CH2 + HO2 <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH2': 1.0, 'HO2': 1.0}"
945,-6.538590563854222e-06,CHFCHCF3 + H <=> CF3 + CH2CHF,"{'CF3': 1.0, 'CH2CHF': 1.0}","{'CHFCHCF3': 1.0, 'H': 1.0}"
695,-6.4519522418542404e-06,CH2CF + H <=> C2H2 + HF,"{'C2H2': 1.0, 'HF': 1.0}","{'CH2CF': 1.0, 'H': 1.0}"
884,-6.408036241885701e-06,CF3CHCH2 <=> C2H3 + CF3,"{'C2H3': 1.0, 'CF3': 1.0}",{'CF3CHCH2': 1.0}
92,-6.403545282740121e-06,CH2 + OH <=> CH + H2O,"{'CH': 1.0, 'H2O': 1.0}","{'CH2': 1.0, 'OH': 1.0}"
1019,-6.400326988772337e-06,CFCCF3 + OH <=> CF3 + CHFCO,"{'CF3': 1.0, 'CHFCO': 1.0}","{'CFCCF3': 1.0, 'OH': 1.0}"
430,-6.318370191506282e-06,CH2F + CHF2 <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}","{'CH2F': 1.0, 'CHF2': 1.0}"
979,-6.214350143247501e-06,CFCHCF3 + F <=> CFCCF3 + HF,"{'CFCCF3': 1.0, 'HF': 1.0}","{'CFCHCF3': 1.0, 'F': 1.0}"
157,6.134698160366285e-06,2 CH3 (+M) <=> C2H6 (+M),{'C2H6': 1.0},{'CH3': 2.0}
665,-6.045884625284816e-06,CF3-CF2 + HO2 <=> CHF2-CF3 + O2,"{'CHF2-CF3': 1.0, 'O2': 1.0}","{'CF3-CF2': 1.0, 'HO2': 1.0}"
767,-5.821087061772685e-06,CHFCF[Z] + OH <=> CFO + CH2F,"{'CFO': 1.0, 'CH2F': 1.0}","{'CHFCF[Z]': 1.0, 'OH': 1.0}"
57,-5.722857089312114e-06,CH2O + H <=> H2 + HCO,"{'H2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'H': 1.0}"
780,5.676318975731195e-06,C2HF + OH <=> HCCO + HF,"{'HCCO': 1.0, 'HF': 1.0}","{'C2HF': 1.0, 'OH': 1.0}"
426,5.625128881149753e-06,CH2F + CH3 <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}","{'CH2F': 1.0, 'CH3': 1.0}"
839,5.3190309089699765e-06,CF2CF + F <=> 2 CF2,{'CF2': 2.0},"{'CF2CF': 1.0, 'F': 1.0}"
675,5.119377696299195e-06,CF3-CHF + CH2O <=> CH2F-CF3 + HCO,"{'CH2F-CF3': 1.0, 'HCO': 1.0}","{'CF3-CHF': 1.0, 'CH2O': 1.0}"
95,5.0780692957753255e-06,CH3 + OH <=> CH2 + H2O,"{'CH2': 1.0, 'H2O': 1.0}","{'CH3': 1.0, 'OH': 1.0}"
323,-5.021241240803781e-06,CHF + HO2 <=> CHFO + OH,"{'CHFO': 1.0, 'OH': 1.0}","{'CHF': 1.0, 'HO2': 1.0}"
321,-4.997443114381901e-06,CHF + OH <=> HCO + HF,"{'HCO': 1.0, 'HF': 1.0}","{'CHF': 1.0, 'OH': 1.0}"
120,4.904877485957528e-06,CH2O + HO2 <=> H2O2 + HCO,"{'H2O2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'HO2': 1.0}"
33,-4.791168788642774e-06,H + 2 O2 <=> HO2 + O2,"{'HO2': 1.0, 'O2': 1.0}","{'H': 1.0, 'O2': 2.0}"
7,-4.683737699385074e-06,CH2(S) + O <=> CO + H2,"{'CO': 1.0, 'H2': 1.0}","{'CH2(S)': 1.0, 'O': 1.0}"
107,-4.611247520957609e-06,C2H2 + OH <=> H + HCCOH,"{'H': 1.0, 'HCCOH': 1.0}","{'C2H2': 1.0, 'OH': 1.0}"
145,4.3887240305114285e-06,CH2(S) + H2 <=> CH3 + H,"{'CH3': 1.0, 'H': 1.0}","{'CH2(S)': 1.0, 'H2': 1.0}"
43,4.358589529983861e-06,H + HO2 <=> H2O + O,"{'H2O': 1.0, 'O': 1.0}","{'H': 1.0, 'HO2': 1.0}"
781,4.336481599609416e-06,C2F2 + OH <=> CF2CO + H,"{'CF2CO': 1.0, 'H': 1.0}","{'C2F2': 1.0, 'OH': 1.0}"
698,-3.973172521344172e-06,CHFCF[Z] + H <=> C2HF + HF,"{'C2HF': 1.0, 'HF': 1.0}","{'CHFCF[Z]': 1.0, 'H': 1.0}"
583,3.972997830294874e-06,CHF2-CF2 + O2 <=> CF2CF2 + HO2,"{'CF2CF2': 1.0, 'HO2': 1.0}","{'CHF2-CF2': 1.0, 'O2': 1.0}"
696,3.9486279884595315e-06,CHFCH[Z] + H <=> C2H2 + HF,"{'C2H2': 1.0, 'HF': 1.0}","{'CHFCH[Z]': 1.0, 'H': 1.0}"
716,-3.7912264697294567e-06,CHFCHF[Z] + H <=> CHFCF[Z] + H2,"{'CHFCF[Z]': 1.0, 'H2': 1.0}","{'CHFCHF[Z]': 1.0, 'H': 1.0}"
699,-3.786649990395962e-06,CF2CF + H <=> C2F2 + HF,"{'C2F2': 1.0, 'HF': 1.0}","{'CF2CF': 1.0, 'H': 1.0}"
1000,-3.7465033898936498e-06,CH2CFCF3 + CH3 <=> CH-CFCF3 + CH4,"{'CH-CFCF3': 1.0, 'CH4': 1.0}","{'CH2CFCF3': 1.0, 'CH3': 1.0}"
712,3.5279262591302192e-06,CF2CF2 + H (+M) <=> CHF2-CF2 (+M),{'CHF2-CF2': 1.0},"{'CF2CF2': 1.0, 'H': 1.0}"
349,-3.5075214427595746e-06,CF + CH2 => C2HF + H,"{'C2HF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH2': 1.0}"
1037,3.5029445167087443e-06,C3F7 + H <=> CF3 + CF3-CHF,"{'CF3': 1.0, 'CF3-CHF': 1.0}","{'C3F7': 1.0, 'H': 1.0}"
136,-3.4536343176495863e-06,2 CH2 <=> C2H2 + H2,"{'C2H2': 1.0, 'H2': 1.0}",{'CH2': 2.0}
844,-3.449161038035636e-06,CF3CHO + OH <=> CF3CO + H2O,"{'CF3CO': 1.0, 'H2O': 1.0}","{'CF3CHO': 1.0, 'OH': 1.0}"
327,-3.4299043885169554e-06,CHF + H2O <=> CH2O + HF,"{'CH2O': 1.0, 'HF': 1.0}","{'CHF': 1.0, 'H2O': 1.0}"
755,3.428547495970652e-06,CF2CF + O2 <=> CF2O + CFO,"{'CF2O': 1.0, 'CFO': 1.0}","{'CF2CF': 1.0, 'O2': 1.0}"
428,-3.4009256754440697e-06,CH3 + CHF2 <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}","{'CH3': 1.0, 'CHF2': 1.0}"
159,-3.3620949598671496e-06,CH3 + HCO <=> CH4 + CO,"{'CH4': 1.0, 'CO': 1.0}","{'CH3': 1.0, 'HCO': 1.0}"
969,-3.2874195481261794e-06,CFCHCF3 + OH <=> CFCCF3 + H2O,"{'CFCCF3': 1.0, 'H2O': 1.0}","{'CFCHCF3': 1.0, 'OH': 1.0}"
432,-3.2618380835831034e-06,2 CHF2 <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}",{'CHF2': 2.0}
114,-3.1861231013719514e-06,2 HO2 <=> H2O2 + O2,"{'H2O2': 1.0, 'O2': 1.0}",{'HO2': 2.0}
456,-3.1474360099988913e-06,CF4 + CHF <=> CF2CF2 + HF,"{'CF2CF2': 1.0, 'HF': 1.0}","{'CF4': 1.0, 'CHF': 1.0}"
465,3.1328691564112565e-06,CH2F + CHF2 <=> CH2F2 + CHF,"{'CH2F2': 1.0, 'CHF': 1.0}","{'CH2F': 1.0, 'CHF2': 1.0}"
1062,-3.1209218786544155e-06,C3F6 (+M) <=> CF2 + CF2CF2 (+M),"{'CF2': 1.0, 'CF2CF2': 1.0}",{'C3F6': 1.0}
762,3.0482602513331194e-06,CHFCH[Z] + OH <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CHFCH[Z]': 1.0, 'OH': 1.0}"
910,-3.0206490171900977e-06,CF2 + CF3CCH2 <=> CF3CCH + CHF2,"{'CF3CCH': 1.0, 'CHF2': 1.0}","{'CF2': 1.0, 'CF3CCH2': 1.0}"
760,-3.0143324729204077e-06,CF2CF + O <=> CF2CO + F,"{'CF2CO': 1.0, 'F': 1.0}","{'CF2CF': 1.0, 'O': 1.0}"
224,-3.006392327656603e-06,F + H2O2 <=> HF + HO2,"{'HF': 1.0, 'HO2': 1.0}","{'F': 1.0, 'H2O2': 1.0}"
794,-2.926743788319537e-06,CH2F + CHF <=> CHFCHF[Z] + H,"{'CHFCHF[Z]': 1.0, 'H': 1.0}","{'CH2F': 1.0, 'CHF': 1.0}"
449,-2.9161665933516114e-06,CH2(S) + CHF3 <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}","{'CH2(S)': 1.0, 'CHF3': 1.0}"
8,-2.8693587492556534e-06,CH2(S) + O <=> H + HCO,"{'H': 1.0, 'HCO': 1.0}","{'CH2(S)': 1.0, 'O': 1.0}"
106,-2.859513024232627e-06,C2H2 + OH <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'C2H2': 1.0, 'OH': 1.0}"
694,2.849137758293833e-06,CF2 + CHF <=> CF2CF + H,"{'CF2CF': 1.0, 'H': 1.0}","{'CF2': 1.0, 'CHF': 1.0}"
200,2.833280097128545e-06,CH2CHO + O2 => 2 HCO + OH,"{'HCO': 2.0, 'OH': 1.0}","{'CH2CHO': 1.0, 'O2': 1.0}"
913,-2.7423343733518004e-06,CF2 + CF3CHCH <=> CF3CCH + CHF2,"{'CF3CCH': 1.0, 'CHF2': 1.0}","{'CF2': 1.0, 'CF3CHCH': 1.0}"
60,2.7375437849868417e-06,CH2OH + H <=> CH3 + OH,"{'CH3': 1.0, 'OH': 1.0}","{'CH2OH': 1.0, 'H': 1.0}"
165,-2.594004679047709e-06,H2O + HCO <=> CO + H + H2O,"{'CO': 1.0, 'H': 1.0, 'H2O': 1.0}","{'H2O': 1.0, 'HCO': 1.0}"
26,2.4766335224237896e-06,C2H6 + O <=> C2H5 + OH,"{'C2H5': 1.0, 'OH': 1.0}","{'C2H6': 1.0, 'O': 1.0}"
845,-2.3430759598781616e-06,CF3CHO + O <=> CF3CO + OH,"{'CF3CO': 1.0, 'OH': 1.0}","{'CF3CHO': 1.0, 'O': 1.0}"
1035,2.338810506765027e-06,C3F7H + H <=> C3F7 + H2,"{'C3F7': 1.0, 'H2': 1.0}","{'C3F7H': 1.0, 'H': 1.0}"
88,-2.283934538368662e-06,H2O2 + OH <=> H2O + HO2,"{'H2O': 1.0, 'HO2': 1.0}","{'H2O2': 1.0, 'OH': 1.0}"
198,2.241149484564368e-06,CH2CHO + O => CH2 + CO2 + H,"{'CH2': 1.0, 'CO2': 1.0, 'H': 1.0}","{'CH2CHO': 1.0, 'O': 1.0}"
109,-2.236885035765549e-06,C2H2 + OH <=> CH3 + CO,"{'CH3': 1.0, 'CO': 1.0}","{'C2H2': 1.0, 'OH': 1.0}"
939,-2.2013517721653715e-06,CHFCHCF3 + O2 <=> CFCHCF3 + HO2,"{'CFCHCF3': 1.0, 'HO2': 1.0}","{'CHFCHCF3': 1.0, 'O2': 1.0}"
244,2.1988869976514577e-06,CH3F + O <=> CH2F + OH,"{'CH2F': 1.0, 'OH': 1.0}","{'CH3F': 1.0, 'O': 1.0}"
643,-2.0987666175153357e-06,CHF2-CF2 + HO2 => CF2O + CHF2 + OH,"{'CF2O': 1.0, 'CHF2': 1.0, 'OH': 1.0}","{'CHF2-CF2': 1.0, 'HO2': 1.0}"
1038,-2.0817470892059136e-06,C3F7 + H <=> C3F7H,{'C3F7H': 1.0},"{'C3F7': 1.0, 'H': 1.0}"
462,-2.054530487695133e-06,CF2 + CF4 => CF3-CF3,{'CF3-CF3': 1.0},"{'CF2': 1.0, 'CF4': 1.0}"
940,-2.0226710500964156e-06,CHFCHCF3 + O2 <=> CHFCCF3 + HO2,"{'CHFCCF3': 1.0, 'HO2': 1.0}","{'CHFCHCF3': 1.0, 'O2': 1.0}"
958,1.9794033956663754e-06,CF3 + CHFCHCF3 <=> CHF3 + CHFCCF3,"{'CHF3': 1.0, 'CHFCCF3': 1.0}","{'CF3': 1.0, 'CHFCHCF3': 1.0}"
978,-1.9177904223557656e-06,CHFCCF3 + F <=> CFCCF3 + HF,"{'CFCCF3': 1.0, 'HF': 1.0}","{'CHFCCF3': 1.0, 'F': 1.0}"
440,-1.8866788699741984e-06,2 CHF2 <=> CHF2-CHF2,{'CHF2-CHF2': 1.0},{'CHF2': 2.0}
718,-1.8398427000181007e-06,C2H4 + F <=> CH2CHF + H,"{'CH2CHF': 1.0, 'H': 1.0}","{'C2H4': 1.0, 'F': 1.0}"
305,-1.725865034371804e-06,CF3O + H <=> CF2O + HF,"{'CF2O': 1.0, 'HF': 1.0}","{'CF3O': 1.0, 'H': 1.0}"
966,-1.6722408141255507e-06,CFCHCF3 + H <=> CFCCF3 + H2,"{'CFCCF3': 1.0, 'H2': 1.0}","{'CFCHCF3': 1.0, 'H': 1.0}"
687,-1.6377659032463018e-06,CF2 + CH2(S) <=> CH2CF2,{'CH2CF2': 1.0},"{'CF2': 1.0, 'CH2(S)': 1.0}"
438,-1.6198980690646564e-06,CH2F + CHF2 <=> CH2F-CHF2,{'CH2F-CHF2': 1.0},"{'CH2F': 1.0, 'CHF2': 1.0}"
359,1.5438002478197842e-06,CHFO + H <=> CFO + H2,"{'CFO': 1.0, 'H2': 1.0}","{'CHFO': 1.0, 'H': 1.0}"
81,1.493955042206577e-06,H + HCCOH <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'H': 1.0, 'HCCOH': 1.0}"
339,-1.4460641315813818e-06,CH2(S) + HF <=> CHF + H2,"{'CHF': 1.0, 'H2': 1.0}","{'CH2(S)': 1.0, 'HF': 1.0}"
596,-1.432406913817093e-06,CHF2-CF2 + O <=> CF2CO + F + HF,"{'CF2CO': 1.0, 'F': 1.0, 'HF': 1.0}","{'CHF2-CF2': 1.0, 'O': 1.0}"
5,-1.348527467939006e-06,CH + O <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'O': 1.0}"
389,-1.3388387882202196e-06,CH2F-CF3 <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}",{'CH2F-CF3': 1.0}
830,1.2632361624386292e-06,CH2F-CF3 + F <=> CF3-CHF + HF,"{'CF3-CHF': 1.0, 'HF': 1.0}","{'CH2F-CF3': 1.0, 'F': 1.0}"
455,-1.2576598078557244e-06,CHF + CHF3 <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}","{'CHF': 1.0, 'CHF3': 1.0}"
795,-1.243395644436549e-06,CH2F + CHF <=> CH2CHF + F,"{'CH2CHF': 1.0, 'F': 1.0}","{'CH2F': 1.0, 'CHF': 1.0}"
347,-1.1915008914942229e-06,CF + CH3 => CH2CF + H,"{'CH2CF': 1.0, 'H': 1.0}","{'CF': 1.0, 'CH3': 1.0}"
197,1.1832692477710555e-06,CH2CO + H (+M) <=> CH2CHO (+M),{'CH2CHO': 1.0},"{'CH2CO': 1.0, 'H': 1.0}"
577,1.1711001429896792e-06,CH3-CF2 + O2 <=> CH2CF2 + HO2,"{'CH2CF2': 1.0, 'HO2': 1.0}","{'CH3-CF2': 1.0, 'O2': 1.0}"
956,-1.1485113609441637e-06,CHFCHCF3 + F <=> CF3 + CHFCHF[Z],"{'CF3': 1.0, 'CHFCHF[Z]': 1.0}","{'CHFCHCF3': 1.0, 'F': 1.0}"
93,-1.095375085222411e-06,CH2(S) + OH <=> CH2O + H,"{'CH2O': 1.0, 'H': 1.0}","{'CH2(S)': 1.0, 'OH': 1.0}"
968,-1.0692994660159865e-06,CHFCCF3 + OH <=> CFCCF3 + H2O,"{'CFCCF3': 1.0, 'H2O': 1.0}","{'CHFCCF3': 1.0, 'OH': 1.0}"
816,-1.058677810321798e-06,CH2F2 + F <=> CHF2 + HF,"{'CHF2': 1.0, 'HF': 1.0}","{'CH2F2': 1.0, 'F': 1.0}"
235,1.053422795430599e-06,CHF3 + H <=> CF3 + H2,"{'CF3': 1.0, 'H2': 1.0}","{'CHF3': 1.0, 'H': 1.0}"
247,1.051425055297913e-06,CH3F + OH <=> CH2F + H2O,"{'CH2F': 1.0, 'H2O': 1.0}","{'CH3F': 1.0, 'OH': 1.0}"
199,-1.0501992535455793e-06,CH2CHO + O2 => CH2O + CO + OH,"{'CH2O': 1.0, 'CO': 1.0, 'OH': 1.0}","{'CH2CHO': 1.0, 'O2': 1.0}"
53,1.0404529020278107e-06,H + HCO (+M) <=> CH2O (+M),{'CH2O': 1.0},"{'H': 1.0, 'HCO': 1.0}"
111,1.0352454842551103e-06,C2H4 + OH <=> C2H3 + H2O,"{'C2H3': 1.0, 'H2O': 1.0}","{'C2H4': 1.0, 'OH': 1.0}"
942,-1.0316819939736589e-06,CFCHCF3 + H <=> CHFCHCF3,{'CHFCHCF3': 1.0},"{'CFCHCF3': 1.0, 'H': 1.0}"
1032,9.835461886400723e-07,C3F7H + CH2F <=> C3F7 + CH3F,"{'C3F7': 1.0, 'CH3F': 1.0}","{'C3F7H': 1.0, 'CH2F': 1.0}"
1050,-9.82934917432097e-07,C3F7 + CH2O <=> C3F7H + HCO,"{'C3F7H': 1.0, 'HCO': 1.0}","{'C3F7': 1.0, 'CH2O': 1.0}"
708,9.383147827633826e-07,CH2CF2 + H (+M) <=> CH3-CF2 (+M),{'CH3-CF2': 1.0},"{'CH2CF2': 1.0, 'H': 1.0}"
1007,-9.098086137000355e-07,CH-CFCF3 + H <=> CF3 + CH2CF,"{'CF3': 1.0, 'CH2CF': 1.0}","{'CH-CFCF3': 1.0, 'H': 1.0}"
158,9.025764984602215e-07,2 CH3 <=> C2H5 + H,"{'C2H5': 1.0, 'H': 1.0}",{'CH3': 2.0}
112,8.984840931273578e-07,C2H6 + OH <=> C2H5 + H2O,"{'C2H5': 1.0, 'H2O': 1.0}","{'C2H6': 1.0, 'OH': 1.0}"
581,8.841936694917325e-07,CHF2-CH2 + O2 <=> CH2CF2 + HO2,"{'CH2CF2': 1.0, 'HO2': 1.0}","{'CHF2-CH2': 1.0, 'O2': 1.0}"
1,-8.714007563461162e-07,H + O + M <=> OH + M,{'OH': 1.0},"{'H': 1.0, 'O': 1.0}"
502,8.606537612117124e-07,CHF2-CF3 + O <=> CF3-CF2 + OH,"{'CF3-CF2': 1.0, 'OH': 1.0}","{'CHF2-CF3': 1.0, 'O': 1.0}"
151,8.540937901999401e-07,CH2(S) + CO2 <=> CH2 + CO2,"{'CH2': 1.0, 'CO2': 1.0}","{'CH2(S)': 1.0, 'CO2': 1.0}"
824,8.437825543360038e-07,C2H6 + F <=> C2H5 + HF,"{'C2H5': 1.0, 'HF': 1.0}","{'C2H6': 1.0, 'F': 1.0}"
837,-8.356786016043627e-07,C2H3 + F <=> C2H2 + HF,"{'C2H2': 1.0, 'HF': 1.0}","{'C2H3': 1.0, 'F': 1.0}"
503,8.201252879015875e-07,CHF2-CF3 + OH <=> CF3-CF2 + H2O,"{'CF3-CF2': 1.0, 'H2O': 1.0}","{'CHF2-CF3': 1.0, 'OH': 1.0}"
160,7.985975203314367e-07,CH2O + CH3 <=> CH4 + HCO,"{'CH4': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CH3': 1.0}"
957,7.959547044012037e-07,CF3 + CHFCHCF3 <=> CFCHCF3 + CHF3,"{'CFCHCF3': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHFCHCF3': 1.0}"
174,7.654086780390708e-07,C2H5 + O2 <=> C2H4 + HO2,"{'C2H4': 1.0, 'HO2': 1.0}","{'C2H5': 1.0, 'O2': 1.0}"
253,-7.435736137238056e-07,CF4 + CH3 <=> CF3 + CH3F,"{'CF3': 1.0, 'CH3F': 1.0}","{'CF4': 1.0, 'CH3': 1.0}"
385,7.34113254807137e-07,CH3-CF3 <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}",{'CH3-CF3': 1.0}
285,7.099809559864816e-07,CH3 + F <=> CH2F + H,"{'CH2F': 1.0, 'H': 1.0}","{'CH3': 1.0, 'F': 1.0}"
371,7.065378874102247e-07,CF3 + CHFO <=> CFO + CHF3,"{'CFO': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHFO': 1.0}"
989,-6.950083212682106e-07,CF3CHCH + F <=> CHFCHCF3,{'CHFCHCF3': 1.0},"{'CF3CHCH': 1.0, 'F': 1.0}"
606,-6.863295549954444e-07,CHF2-CF2 + O <=> CF2O + CHF2,"{'CF2O': 1.0, 'CHF2': 1.0}","{'CHF2-CF2': 1.0, 'O': 1.0}"
764,-6.825963724526301e-07,CF2CF + OH <=> CF2CO + HF,"{'CF2CO': 1.0, 'HF': 1.0}","{'CF2CF': 1.0, 'OH': 1.0}"
342,-6.733507962842852e-07,CF + H2O <=> CHFO + H,"{'CHFO': 1.0, 'H': 1.0}","{'CF': 1.0, 'H2O': 1.0}"
10,-6.643976841505266e-07,CH4 + O <=> CH3 + OH,"{'CH3': 1.0, 'OH': 1.0}","{'CH4': 1.0, 'O': 1.0}"
707,6.607926977258205e-07,CH2CF2 + H (+M) <=> CHF2-CH2 (+M),{'CHF2-CH2': 1.0},"{'CH2CF2': 1.0, 'H': 1.0}"
70,-6.296517839308557e-07,C2H2 + H (+M) <=> C2H3 (+M),{'C2H3': 1.0},"{'C2H2': 1.0, 'H': 1.0}"
42,-6.222311241499117e-07,H + OH + M <=> H2O + M,{'H2O': 1.0},"{'H': 1.0, 'OH': 1.0}"
702,-6.214209674926762e-07,CF2CH + H <=> CH2CF2,{'CH2CF2': 1.0},"{'CF2CH': 1.0, 'H': 1.0}"
859,6.032728326312519e-07,CF3 + F2 <=> CF4 + F,"{'CF4': 1.0, 'F': 1.0}","{'CF3': 1.0, 'F2': 1.0}"
414,-5.956796173212554e-07,CHF2-CF2 + H <=> 2 CHF2,{'CHF2': 2.0},"{'CHF2-CF2': 1.0, 'H': 1.0}"
826,-5.873924510933961e-07,CH3-CF3 + F <=> CF3-CH2 + HF,"{'CF3-CH2': 1.0, 'HF': 1.0}","{'CH3-CF3': 1.0, 'F': 1.0}"
618,-5.834994384818657e-07,CHF2-CF2 + OH => CF2CO + 2 HF,"{'CF2CO': 1.0, 'HF': 2.0}","{'CHF2-CF2': 1.0, 'OH': 1.0}"
329,5.78299504359801e-07,CF2 (+M) <=> CF + F (+M),"{'CF': 1.0, 'F': 1.0}",{'CF2': 1.0}
692,-5.768844958732639e-07,CF2 + CH2(S) <=> CF2CH + H,"{'CF2CH': 1.0, 'H': 1.0}","{'CF2': 1.0, 'CH2(S)': 1.0}"
363,-5.68160332607268e-07,CF2O + H2O => CO2 + 2 HF,"{'CO2': 1.0, 'HF': 2.0}","{'CF2O': 1.0, 'H2O': 1.0}"
886,-5.465070243939258e-07,CF3CHCH2 <=> C2H2 + CHF3,"{'C2H2': 1.0, 'CHF3': 1.0}",{'CF3CHCH2': 1.0}
34,5.379882646570507e-07,H + H2O + O2 <=> H2O + HO2,"{'H2O': 1.0, 'HO2': 1.0}","{'H': 1.0, 'H2O': 1.0, 'O2': 1.0}"
4,-5.355839578125147e-07,H2O2 + O <=> HO2 + OH,"{'HO2': 1.0, 'OH': 1.0}","{'H2O2': 1.0, 'O': 1.0}"
49,-5.349018446042751e-07,CH2 + H (+M) <=> CH3 (+M),{'CH3': 1.0},"{'CH2': 1.0, 'H': 1.0}"
